"plh0184","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"Often","2007","Employed","West Germany","2245","0.241901572656058","0.233368954617489","0.250434190694627"
"Often","2007","Employed","East Germany","691","0.233815221185154","0.218442329909388","0.24918811246092"
"Often","2007","Not Employed","West Germany","881","0.151566944158656","0.142393338274453","0.16074055004286"
"Often","2007","Not Employed","East Germany","404","0.20477981216679","0.187561359071114","0.221998265262466"
"Rarely","2007","Employed","West Germany","1906","0.188714841318513","0.180918515960268","0.196511166676758"
"Rarely","2007","Employed","East Germany","531","0.18029128372017","0.16632857919242","0.19425398824792"
"Rarely","2007","Not Employed","West Germany","1580","0.256870228241123","0.245693408247677","0.268047048234568"
"Rarely","2007","Not Employed","East Germany","508","0.237223145165871","0.219072831008233","0.25537345932351"
"Sometimes","2007","Employed","West Germany","4134","0.426278096482694","0.416424440736503","0.436131752228885"
"Sometimes","2007","Employed","East Germany","1332","0.453368168106368","0.435287046090684","0.471449290122053"
"Sometimes","2007","Not Employed","West Germany","2238","0.394029775393812","0.381529510870412","0.406530039917212"
"Sometimes","2007","Not Employed","East Germany","849","0.385884665585565","0.365113513067809","0.406655818103322"
"Very often","2007","Employed","West Germany","650","0.0689470234313621","0.0638987238606661","0.0739953230020581"
"Very often","2007","Employed","East Germany","192","0.0792921728304321","0.0694785698816076","0.0891057757792565"
"Very often","2007","Not Employed","West Germany","234","0.0361516704252816","0.0313764043585413","0.0409269364920218"
"Very often","2007","Not Employed","East Germany","97","0.0489046391934854","0.0397023913779088","0.0581068870090621"
"Very rare","2007","Employed","West Germany","741","0.0741584661113733","0.0689375242131491","0.0793794080095974"
"Very rare","2007","Employed","East Germany","166","0.0532331541578757","0.0450792608187368","0.0613870474970146"
"Very rare","2007","Not Employed","West Germany","937","0.161381381781127","0.15197033341878","0.170792430143475"
"Very rare","2007","Not Employed","East Germany","252","0.123207737888288","0.109183663409148","0.137231812367427"
"Often","2008","Employed","West Germany","1891","0.218148225335891","0.209666686884187","0.226629763787595"
"Often","2008","Employed","East Germany","593","0.21942401260559","0.2040975755293","0.23475044968188"
"Often","2008","Not Employed","West Germany","746","0.139197442392356","0.130035938506805","0.148358946277907"
"Often","2008","Not Employed","East Germany","318","0.166014900009179","0.149654201662133","0.182375598356225"
"Rarely","2008","Employed","West Germany","2041","0.216802326969857","0.20833971858617","0.225264935353543"
"Rarely","2008","Employed","East Germany","560","0.190665229648533","0.176117628468408","0.205212830828659"
"Rarely","2008","Not Employed","West Germany","1626","0.284283811432969","0.272345418938574","0.296222203927365"
"Rarely","2008","Not Employed","East Germany","525","0.256727595910967","0.237520600224975","0.275934591596959"
"Sometimes","2008","Employed","West Germany","3984","0.435117850677765","0.424936182110992","0.445299519244538"
"Sometimes","2008","Employed","East Germany","1333","0.481806897154196","0.463302546183324","0.500311248125068"
"Sometimes","2008","Not Employed","West Germany","2114","0.394173702725839","0.381240167450518","0.40710723800116"
"Sometimes","2008","Not Employed","East Germany","828","0.422642970269294","0.400923050764546","0.444362889774043"
"Very often","2008","Employed","West Germany","470","0.0535898129056702","0.0489647525594271","0.0582148732519132"
"Very often","2008","Employed","East Germany","139","0.0452530765127961","0.0375553987768929","0.0529507542486993"
"Very often","2008","Not Employed","West Germany","174","0.0300084383506163","0.0254929466993798","0.0345239300018527"
"Very often","2008","Not Employed","East Germany","71","0.036316156939253","0.0280905796309072","0.0445417342475988"
"Very rare","2008","Employed","West Germany","722","0.0763417841108172","0.0708883084215281","0.0817952598001063"
"Very rare","2008","Employed","East Germany","176","0.0628507840788844","0.0538630283681847","0.071838539789584"
"Very rare","2008","Not Employed","West Germany","824","0.152336605098219","0.142825888975098","0.16184732122134"
"Very rare","2008","Not Employed","East Germany","245","0.118298376871307","0.104098016347504","0.13249873739511"
"Often","2009","Employed","West Germany","1841","0.224244659615541","0.215394083088193","0.23309523614289"
"Often","2009","Employed","East Germany","582","0.221287664111181","0.205606521923942","0.23696880629842"
"Often","2009","Not Employed","West Germany","635","0.127512774646892","0.11824803084381","0.136777518449974"
"Often","2009","Not Employed","East Germany","286","0.153774114252559","0.137358357649871","0.170189870855248"
"Rarely","2009","Employed","West Germany","1971","0.222814541663964","0.213984104213797","0.231644979114132"
"Rarely","2009","Employed","East Germany","588","0.230794506518219","0.214878119693271","0.246710893343168"
"Rarely","2009","Not Employed","West Germany","1522","0.296142147140306","0.283460676561053","0.308823617719559"
"Rarely","2009","Not Employed","East Germany","534","0.276479442711431","0.256126228926589","0.296832656496274"
"Sometimes","2009","Employed","West Germany","3675","0.430973499494119","0.420465025603584","0.441481973384655"
"Sometimes","2009","Employed","East Germany","1228","0.447590343188114","0.428806625677447","0.466374060698782"
"Sometimes","2009","Not Employed","West Germany","1834","0.376202476909948","0.362746672175745","0.389658281644152"
"Sometimes","2009","Not Employed","East Germany","720","0.41129732068024","0.388904846587028","0.433689794773451"
"Very often","2009","Employed","West Germany","443","0.0513187964416255","0.0466366337593556","0.0560009591238954"
"Very often","2009","Employed","East Germany","104","0.0343911076205977","0.0275072120545877","0.0412750031866077"
"Very often","2009","Not Employed","West Germany","142","0.0291639733834464","0.0244901390282526","0.0338378077386401"
"Very often","2009","Not Employed","East Germany","46","0.0235240392822065","0.0166269974503078","0.0304210811141053"
"Very rare","2009","Employed","West Germany","601","0.0706485027847497","0.0652111238196321","0.0760858817498674"
"Very rare","2009","Employed","East Germany","190","0.0659363785618877","0.0565615931053036","0.0753111640184718"
"Very rare","2009","Not Employed","West Germany","846","0.170978627919407","0.160521057323253","0.181436198515561"
"Very rare","2009","Not Employed","East Germany","269","0.134925083073563","0.119377984899759","0.150472181247367"
"Often","2010","Employed","West Germany","1592","0.20598457305278","0.197063207230991","0.214905938874569"
"Often","2010","Employed","East Germany","475","0.195594353380066","0.179929310181626","0.211259396578505"
"Often","2010","Not Employed","West Germany","553","0.111009981494891","0.102002028081018","0.120017934908764"
"Often","2010","Not Employed","East Germany","184","0.119915738524418","0.10430686180315","0.135524615245687"
"Rarely","2010","Employed","West Germany","1806","0.226746659593147","0.217509660918837","0.235983658267457"
"Rarely","2010","Employed","East Germany","576","0.243072077587246","0.226132183731433","0.26001197144306"
"Rarely","2010","Not Employed","West Germany","1513","0.322177171245602","0.308777252904858","0.335577089586345"
"Rarely","2010","Not Employed","East Germany","484","0.280340562708279","0.258759247254413","0.301921878162144"
"Sometimes","2010","Employed","West Germany","3580","0.457391636697418","0.446401910273045","0.468381363121791"
"Sometimes","2010","Employed","East Germany","1168","0.444763284728706","0.425137843129429","0.464388726327983"
"Sometimes","2010","Not Employed","West Germany","1751","0.384669782493152","0.370719120021127","0.398620444965176"
"Sometimes","2010","Not Employed","East Germany","707","0.428525121875986","0.404748062328343","0.452302181423629"
"Very often","2010","Employed","West Germany","286","0.0342429710678403","0.0302313566058513","0.0382545855298292"
"Very often","2010","Employed","East Germany","67","0.0345466823640498","0.0273342010965415","0.0417591636315581"
"Very often","2010","Not Employed","West Germany","102","0.0190314790395969","0.0151135146889067","0.0229494433902872"
"Very often","2010","Not Employed","East Germany","43","0.028329519324885","0.0203578268323736","0.0363012118173964"
"Very rare","2010","Employed","West Germany","630","0.0756341595888152","0.0698013141731627","0.0814670050044677"
