"year","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1984","Female","7.42","8","6205","5","6","9","10","7.37","7.47","8","8"
"1984","Male","7.42","8","5973","5","6","9","10","7.37","7.47","8","8"
"1985","Female","7.23","8","5606","5","6","9","10","7.18","7.28","8","8"
"1985","Male","7.23","8","5441","5","6","8","10","7.18","7.28","8","8"
"1986","Female","7.29","8","5361","5","6","9","10","7.24","7.34","8","8"
"1986","Male","7.32","8","5247","5","6","8","10","7.27","7.37","8","8"
"1987","Female","7.08","7","5290","5","6","8","10","7.03","7.13","7","8"
"1987","Male","7.11","7","5189","5","6","8","9","7.06","7.16","7","8"
"1988","Female","7.01","7","5042","4","6","8","10","6.95","7.07","7","8"
"1988","Male","7","7","4937","5","6","8","9","6.95","7.05","7","8"
"1989","Female","7.04","8","4915","4","6","8","9","6.98","7.1","7","8"
"1989","Male","7.07","7","4763","5","6","8","9","7.02","7.12","7","8"
"1990","Female","7.06","7","7131","5","6","8","9","7.02","7.1","7","7"
"1990","Male","7.15","7","6770","5","6","8","9","7.11","7.19","7","7"
"1991","Female","7.05","7","6924","5","6","8","9","7","7.1","7","7"
"1991","Male","7.08","7","6610","5","6","8","9","7.03","7.13","7","7"
"1992","Female","6.96","7","6860","5","6","8","9","6.92","7","7","7"
"1992","Male","7.04","7","6441","5","6","8","9","7","7.08","7","7"
"1993","Female","6.95","7","6750","5","6","8","9","6.9","7","7","7"
"1993","Male","6.96","7","6362","5","6","8","9","6.91","7.01","7","7"
"1994","Female","6.86","7","6669","5","6","8","9","6.82","6.9","7","7"
"1994","Male","6.91","7","6203","5","6","8","9","6.86","6.96","7","7"
"1995","Female","6.82","7","6898","5","5","8","9","6.78","6.86","7","7"
"1995","Male","6.88","7","6403","5","6","8","9","6.84","6.92","7","7"
"1996","Female","6.91","7","6798","5","6","8","9","6.87","6.95","7","7"
"1996","Male","6.9","7","6306","5","6","8","9","6.86","6.94","7","7"
"1997","Female","6.77","7","6665","4","5","8","9","6.73","6.81","7","7"
"1997","Male","6.78","7","6224","4","6","8","9","6.74","6.82","7","7"
"1998","Female","6.95","7","7392","5","6","8","9","6.91","6.99","7","7"
"1998","Male","6.93","7","6897","5","6","8","9","6.89","6.97","7","7"
"1999","Female","6.99","7","7103","5","6","8","9","6.95","7.03","7","7"
"1999","Male","6.98","7","6635","5","6","8","9","6.94","7.02","7","7"
"2000","Female","7.09","7","12572","5","6","8","9","7.06","7.12","7","7"
"2000","Male","7.09","7","11631","5","6","8","9","7.06","7.12","7","7"
"2001","Female","7.12","7","11453","5","6","8","9","7.09","7.15","7","7"
"2001","Male","7.09","7","10558","5","6","8","9","7.06","7.12","7","7"
"2002","Female","6.92","7","11951","5","6","8","9","6.89","6.95","7","7"
"2002","Male","6.9","7","11161","5","6","8","9","6.87","6.93","7","7"
"2003","Female","6.89","7","11537","5","6","8","9","6.86","6.92","7","7"
"2003","Male","6.85","7","10717","5","6","8","9","6.82","6.88","7","7"
"2004","Female","6.65","7","11270","4","5","8","9","6.62","6.68","7","7"
"2004","Male","6.66","7","10408","4","5","8","9","6.63","6.69","7","7"
"2005","Female","6.86","7","10831","4","6","8","9","6.83","6.89","7","7"
"2005","Male","6.81","7","9917","4","6","8","9","6.77","6.85","7","7"
"2006","Female","6.78","7","11520","4","6","8","9","6.75","6.81","7","7"
"2006","Male","6.77","7","10485","4","6","8","9","6.74","6.8","7","7"
"2007","Female","6.89","7","10776","5","6","8","9","6.86","6.92","7","7"
"2007","Male","6.8","7","9798","4","6","8","9","6.76","6.84","7","7"
"2008","Female","6.89","7","10158","5","6","8","9","6.86","6.92","7","7"
"2008","Male","6.87","7","9232","5","6","8","9","6.83","6.91","7","7"
"2009","Female","6.84","7","9455","4","6","8","9","6.8","6.88","7","7"
"2009","Male","6.78","7","8615","4","6","8","9","6.74","6.82","7","7"
"2010","Female","7.08","7","13092","5","6","8","9","7.05","7.11","8","8"
"2010","Male","6.99","7","10939","5","6","8","9","6.96","7.02","8","8"
"2011","Female","7","7","14215","5","6","8","9","6.97","7.03","8","8"
"2011","Male","6.96","7","11674","5","6","8","9","6.93","6.99","8","8"
"2012","Female","7.09","7","14483","5","6","8","9","7.06","7.12","8","8"
"2012","Male","7.1","7","12011","5","6","8","9","7.07","7.13","8","8"
"2013","Female","7.18","8","16676","5","6","8","9","7.15","7.21","8","8"
"2013","Male","7.17","8","14012","5","6","8","9","7.14","7.2","8","8"
"2014","Female","7.17","8","14678","5","6","8","9","7.14","7.2","8","8"
"2014","Male","7.17","8","12441","5","6","8","9","7.14","7.2","8","8"
"2015","Female","7.29","8","14534","5","6","8","9","7.26","7.32","8","8"
"2015","Male","7.26","8","12364","5","7","8","9","7.23","7.29","8","8"
"2016","Female","7.28","8","14852","5","6","8","9","7.25","7.31","8","8"
"2016","Male","7.26","8","13872","5","7","8","9","7.23","7.29","8","8"
"2017","Female","7.31","8","16554","5","6","8","9","7.28","7.34","8","8"
"2017","Male","7.22","8","15660","5","7","8","9","7.19","7.25","8","8"
"2018","Female","7.38","8","15587","5","7","8","9","7.35","7.41","8","8"
"2018","Male","7.33","8","14466","5","7","8","9","7.3","7.36","8","8"
"2019","Female","7.45","8","15009","5","7","9","9","7.42","7.48","8","8"
"2019","Male","7.43","8","14632","5","7","8","9","7.4","7.46","8","8"
