"plh0035","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Big worries","1999","Full Time","(Married) couple without C. ","234","0.153647141783967","0.136092395419222","0.171201888148712"
"Big worries","1999","Full Time","1-pers.-HH","66","0.121086768270988","0.0950916529040875","0.147081883637888"
"Big worries","1999","Full Time","Couple + C. GT 16 ","150","0.145129192650614","0.124519130775981","0.165739254525248"
"Big worries","1999","Full Time","Couple + C. LE 16 ","155","0.0895542806991613","0.0753528346818462","0.103755726716476"
"Big worries","1999","Full Time","Couple + C. LE and GT 16","77","0.147892952393865","0.117351813352442","0.178434091435288"
"Big worries","1999","Full Time","Single parent ","44","0.130347952950505","0.0893442500261329","0.171351655874877"
"Big worries","1999","Not Working","(Married) couple without C. ","672","0.3391703702441","0.317781296004741","0.360559444483459"
"Big worries","1999","Not Working","1-pers.-HH","325","0.39502055860611","0.361862811797483","0.428178305414737"
"Big worries","1999","Not Working","Couple + C. GT 16 ","207","0.242438062674019","0.212148402803326","0.272727722544711"
"Big worries","1999","Not Working","Couple + C. LE 16 ","100","0.148855281322754","0.121385698621113","0.176324864024395"
"Big worries","1999","Not Working","Couple + C. LE and GT 16","58","0.144298989568311","0.105977754533999","0.182620224602623"
"Big worries","1999","Not Working","Single parent ","69","0.261406394295184","0.207262597695871","0.315550190894497"
"Big worries","1999","Part Time","(Married) couple without C. ","109","0.188629366912536","0.15820121860834","0.219057515216732"
"Big worries","1999","Part Time","1-pers.-HH","36","0.118353371393504","0.0779871470211219","0.158719595765887"
"Big worries","1999","Part Time","Couple + C. GT 16 ","108","0.163962721439436","0.134653570718735","0.193271872160136"
"Big worries","1999","Part Time","Couple + C. LE 16 ","82","0.0945478206465521","0.074690365683559","0.114405275609545"
"Big worries","1999","Part Time","Couple + C. LE and GT 16","46","0.131919620597149","0.0948423489525431","0.168996892241755"
"Big worries","1999","Part Time","Single parent ","26","","",""
"No worries","1999","Full Time","(Married) couple without C. ","559","0.329560073187166","0.30667755512134","0.352442591252993"
"No worries","1999","Full Time","1-pers.-HH","266","0.410146802701917","0.370953484108843","0.449340121294992"
"No worries","1999","Full Time","Couple + C. GT 16 ","382","0.33273775225183","0.305166849979303","0.360308654524358"
"No worries","1999","Full Time","Couple + C. LE 16 ","626","0.425000834059369","0.400414665107333","0.449587003011404"
"No worries","1999","Full Time","Couple + C. LE and GT 16","180","0.351219622636213","0.310151707959302","0.392287537313123"
"No worries","1999","Full Time","Single parent ","94","0.397537347179302","0.337936526269812","0.457138168088791"
"No worries","1999","Not Working","(Married) couple without C. ","246","0.140637356008783","0.124930948412943","0.156343763604622"
"No worries","1999","Not Working","1-pers.-HH","127","0.145155233824572","0.121262555743601","0.169047911905543"
"No worries","1999","Not Working","Couple + C. GT 16 ","227","0.306469919844454","0.273885386953762","0.339054452735147"
"No worries","1999","Not Working","Couple + C. LE 16 ","244","0.384893926256657","0.347343595193051","0.422444257320263"
"No worries","1999","Not Working","Couple + C. LE and GT 16","160","0.540164999519787","0.485813558589746","0.594516440449828"
"No worries","1999","Not Working","Single parent ","80","0.312615449639309","0.255494827045749","0.369736072232868"
"No worries","1999","Part Time","(Married) couple without C. ","178","0.269830340351448","0.235306546836972","0.304354133865924"
"No worries","1999","Part Time","1-pers.-HH","89","0.358122198058465","0.298209022834493","0.418035373282436"
"No worries","1999","Part Time","Couple + C. GT 16 ","229","0.394951338771893","0.356253670171975","0.43364900737181"
"No worries","1999","Part Time","Couple + C. LE 16 ","319","0.39104888488328","0.357930297330478","0.424167472436081"
"No worries","1999","Part Time","Couple + C. LE and GT 16","127","0.438897536904128","0.384525480189985","0.493269593618271"
"No worries","1999","Part Time","Single parent ","81","0.417655718105399","0.349306709941389","0.486004726269408"
"Some worries","1999","Full Time","(Married) couple without C. ","828","0.516792785028866","0.492466179678338","0.541119390379395"
"Some worries","1999","Full Time","1-pers.-HH","273","0.468766429027095","0.429002305823284","0.508530552230905"
"Some worries","1999","Full Time","Couple + C. GT 16 ","590","0.522133055097555","0.492905280331153","0.551360829863958"
"Some worries","1999","Full Time","Couple + C. LE 16 ","772","0.48544488524147","0.460587910115516","0.510301860367425"
"Some worries","1999","Full Time","Couple + C. LE and GT 16","262","0.500887424969922","0.457871057606458","0.543903792333386"
"Some worries","1999","Full Time","Single parent ","121","0.472114699870193","0.411316355255269","0.532913044485118"
"Some worries","1999","Not Working","(Married) couple without C. ","964","0.520192273747118","0.497621115338576","0.542763432155659"
"Some worries","1999","Not Working","1-pers.-HH","383","0.459824207569318","0.42602018930558","0.493628225833056"
"Some worries","1999","Not Working","Couple + C. GT 16 ","335","0.451092017481527","0.415922430726776","0.486261604236278"
"Some worries","1999","Not Working","Couple + C. LE 16 ","301","0.466250792420588","0.427752040825876","0.504749544015301"
"Some worries","1999","Not Working","Couple + C. LE and GT 16","105","0.315536010911902","0.264854844993215","0.366217176830589"
"Some worries","1999","Not Working","Single parent ","104","0.425978156065507","0.365046117990763","0.486910194140252"
"Some worries","1999","Part Time","(Married) couple without C. ","348","0.541540292736016","0.502785340814609","0.580295244657423"
"Some worries","1999","Part Time","1-pers.-HH","121","0.523524430548031","0.461112253345199","0.585936607750863"
"Some worries","1999","Part Time","Couple + C. GT 16 ","276","0.441085939788672","0.401780561684337","0.480391317893006"
"Some worries","1999","Part Time","Couple + C. LE 16 ","433","0.514403294470168","0.48048337580584","0.548323213134496"
"Some worries","1999","Part Time","Couple + C. LE and GT 16","147","0.429182842498723","0.374952445087909","0.483413239909537"
"Some worries","1999","Part Time","Single parent ","93","0.451878613283754","0.382905097988067","0.520852128579441"
"Big worries","2000","Full Time","(Married) couple without C. ","342","0.134754875539385","0.12188701692862","0.147622734150149"
"Big worries","2000","Full Time","1-pers.-HH","123","0.100255459472894","0.0836190518632998","0.116891867082488"
"Big worries","2000","Full Time","Couple + C. GT 16 ","211","0.128380779092309","0.112832024269895","0.143929533914724"
"Big worries","2000","Full Time","Couple + C. LE 16 ","269","0.100090424835139","0.0887193703842049","0.111461479286072"
"Big worries","2000","Full Time","Couple + C. LE and GT 16","123","0.143049013275541","0.119371893407733","0.166726133143349"
"Big worries","2000","Full Time","Single parent ","61","0.134474045593623","0.103532006263242","0.165416084924004"
"Big worries","2000","Not Working","(Married) couple without C. ","1144","0.300472477243299","0.285818385015229","0.315126569471369"
"Big worries","2000","Not Working","1-pers.-HH","528","0.339331688409169","0.316043978134415","0.362619398683924"
"Big worries","2000","Not Working","Couple + C. GT 16 ","260","0.219690781836403","0.195792167365844","0.243589396306962"
"Big worries","2000","Not Working","Couple + C. LE 16 ","142","0.12332428036954","0.104024407798779","0.142624152940301"
"Big worries","2000","Not Working","Couple + C. LE and GT 16","62","0.107410442281231","0.0815333246754609","0.133287559887001"
"Big worries","2000","Not Working","Single parent ","103","0.243745096274222","0.2013513276131","0.286138864935344"
"Big worries","2000","Part Time","(Married) couple without C. ","202","0.190131102574392","0.166771395447917","0.213490809700866"
"Big worries","2000","Part Time","1-pers.-HH","94","0.1889215797177","0.154814460431434","0.223028699003966"
"Big worries","2000","Part Time","Couple + C. GT 16 ","135","0.125842879434826","0.105265413396408","0.146420345473244"
"Big worries","2000","Part Time","Couple + C. LE 16 ","154","0.119940570319137","0.103130822598955","0.136750318039318"
"Big worries","2000","Part Time","Couple + C. LE and GT 16","65","0.118712289409964","0.0914818189279442","0.145942759891984"
"Big worries","2000","Part Time","Single parent ","47","0.133837194403772","0.0973228897373545","0.17035149907019"
"No worries","2000","Full Time","(Married) couple without C. ","984","0.369482694605265","0.351293644770324","0.387671744440207"
"No worries","2000","Full Time","1-pers.-HH","587","0.466275599585003","0.438642741907889","0.493908457262117"
"No worries","2000","Full Time","Couple + C. GT 16 ","664","0.376377356316118","0.353858055909844","0.398896656722392"
"No worries","2000","Full Time","Couple + C. LE 16 ","1068","0.405413255408141","0.386811170594792","0.424015340221491"
"No worries","2000","Full Time","Couple + C. LE and GT 16","320","0.404583118603025","0.371391922848934","0.437774314357115"
"No worries","2000","Full Time","Single parent ","220","0.479767041873725","0.434456027258998","0.525078056488453"
"No worries","2000","Not Working","(Married) couple without C. ","622","0.162598465900448","0.150803973184232","0.174392958616664"
"No worries","2000","Not Working","1-pers.-HH","296","0.17887924995083","0.160029467681736","0.197729032219924"
"No worries","2000","Not Working","Couple + C. GT 16 ","401","0.354135187414253","0.326530121397346","0.381740253431161"
"No worries","2000","Not Working","Couple + C. LE 16 ","449","0.413549328869701","0.384643191560427","0.442455466178974"
"No worries","2000","Not Working","Couple + C. LE and GT 16","285","0.549434699363376","0.507852863546663","0.591016535180089"
"No worries","2000","Not Working","Single parent ","139","0.367953138006017","0.320335168192143","0.41557110781989"
"No worries","2000","Part Time","(Married) couple without C. ","340","0.29611711150368","0.268939242195813","0.323294980811547"
"No worries","2000","Part Time","1-pers.-HH","201","0.378913780802924","0.336645072200741","0.421182489405106"
"No worries","2000","Part Time","Couple + C. GT 16 ","374","0.383601434343008","0.353432932673729","0.413769936012286"
"No worries","2000","Part Time","Couple + C. LE 16 ","595","0.392251367366379","0.366989446592248","0.41751328814051"
"No worries","2000","Part Time","Couple + C. LE and GT 16","236","0.422772167169062","0.381183474011492","0.464360860326631"
"No worries","2000","Part Time","Single parent ","126","0.407355076784698","0.354661375099525","0.460048778469871"
"Some worries","2000","Full Time","(Married) couple without C. ","1379","0.49576242985535","0.476920782862509","0.514604076848191"
"Some worries","2000","Full Time","1-pers.-HH","542","0.433468940942103","0.40601929285213","0.460918589032077"
"Some worries","2000","Full Time","Couple + C. GT 16 ","903","0.495241864591572","0.472002055751755","0.51848167343139"
"Some worries","2000","Full Time","Couple + C. LE 16 ","1339","0.49449631975672","0.475553321067043","0.513439318446397"
"Some worries","2000","Full Time","Couple + C. LE and GT 16","397","0.452367868121434","0.418709056096506","0.486026680146363"
"Some worries","2000","Full Time","Single parent ","186","0.385758912532652","0.341610299240506","0.429907525824797"
"Some worries","2000","Not Working","(Married) couple without C. ","1994","0.536929056856253","0.520990962724011","0.552867150988495"
"Some worries","2000","Not Working","1-pers.-HH","764","0.48178906164","0.457213435155125","0.506364688124876"
"Some worries","2000","Not Working","Couple + C. GT 16 ","492","0.426174030749344","0.397629886469969","0.454718175028719"
"Some worries","2000","Not Working","Couple + C. LE 16 ","524","0.463126390760759","0.433858161371336","0.492394620150182"
"Some worries","2000","Not Working","Couple + C. LE and GT 16","203","0.343154858355393","0.303477448076854","0.382832268633931"
