"year","education","sex","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2005","college entrance qualification","Female","5.41","6","2471","5.36","5.46","4","5","7","7"
"2005","college entrance qualification","Male","5.45","6","2713","5.4","5.5","4","5","6","7"
"2005","lower secondary degree","Female","5.1","5","3613","5.05","5.15","3","4","6","7"
"2005","lower secondary degree","Male","5.24","5","3449","5.19","5.29","3","4","7","7"
"2005","no degree/no degree yet","Female","5.02","5","475","4.88","5.16","3","4","6","7"
"2005","no degree/no degree yet","Male","4.99","5","417","4.84","5.14","2","4","6","7"
"2005","Other degree","Female","5.33","6","583","5.2","5.46","3","4","7","7"
"2005","Other degree","Male","5.21","5","530","5.08","5.34","3","4","7","7"
"2005","secondary school degree","Female","5.25","6","3446","5.2","5.3","3","4","6","7"
"2005","secondary school degree","Male","5.32","6","2572","5.26","5.38","4","4","6","7"
"2006","college entrance qualification","Female","","","","","","","","",""
"2006","college entrance qualification","Male","","","","","","","","",""
"2006","lower secondary degree","Female","","","","","","","","",""
"2006","lower secondary degree","Male","","","","","","","","",""
"2006","no degree/no degree yet","Female","","","","","","","","",""
"2006","no degree/no degree yet","Male","","","","","","","","",""
"2006","Other degree","Female","","","","","","","","",""
"2006","Other degree","Male","","","","","","","","",""
"2006","secondary school degree","Female","","","","","","","","",""
"2006","secondary school degree","Male","","","","","","","","",""
"2007","college entrance qualification","Female","","","","","","","","",""
"2007","college entrance qualification","Male","","","","","","","","",""
"2007","lower secondary degree","Female","","","","","","","","",""
"2007","lower secondary degree","Male","","","","","","","","",""
"2007","no degree/no degree yet","Female","","","","","","","","",""
"2007","no degree/no degree yet","Male","","","","","","","","",""
"2007","Other degree","Female","","","","","","","","",""
"2007","Other degree","Male","","","","","","","","",""
"2007","secondary school degree","Female","","","","","","","","",""
"2007","secondary school degree","Male","","","","","","","","",""
"2008","college entrance qualification","Female","","","","","","","","",""
"2008","college entrance qualification","Male","","","","","","","","",""
"2008","lower secondary degree","Female","","","","","","","","",""
"2008","lower secondary degree","Male","","","","","","","","",""
"2008","no degree/no degree yet","Female","","","","","","","","",""
"2008","no degree/no degree yet","Male","","","","","","","","",""
"2008","Other degree","Female","","","","","","","","",""
"2008","Other degree","Male","","","","","","","","",""
"2008","secondary school degree","Female","","","","","","","","",""
"2008","secondary school degree","Male","","","","","","","","",""
"2009","college entrance qualification","Female","","","","","","","","",""
"2009","college entrance qualification","Male","","","","","","","","",""
"2009","lower secondary degree","Female","","","","","","","","",""
"2009","lower secondary degree","Male","","","","","","","","",""
"2009","no degree/no degree yet","Female","","","","","","","","",""
"2009","no degree/no degree yet","Male","","","","","","","","",""
"2009","Other degree","Female","","","","","","","","",""
"2009","Other degree","Male","","","","","","","","",""
"2009","secondary school degree","Female","","","","","","","","",""
"2009","secondary school degree","Male","","","","","","","","",""
"2010","college entrance qualification","Female","5.28","6","2254","5.22","5.34","3","4","6","7"
"2010","college entrance qualification","Male","5.32","5","2409","5.27","5.37","4","5","6","7"
"2010","lower secondary degree","Female","5.11","5","2731","5.05","5.17","3","4","6","7"
"2010","lower secondary degree","Male","5.21","5","2610","5.15","5.27","3","4","7","7"
"2010","no degree/no degree yet","Female","5.16","5","196","4.95","5.37","3","4","6","7"
