"year","migback","pgisced97","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2005","direct migration background","general elemantary","5.13","5","568","5","5.26","3","4","7","7"
"2005","direct migration background","higher education","5.57","6","338","5.42","5.72","4","5","7","7"
"2005","direct migration background","higher vocational","5.75","6","133","5.52","5.98","4","5","7","7"
"2005","direct migration background","in school","5.89","6","54","5.55","6.23","4","5","7","7"
"2005","direct migration background","inadequately","4.9","5","148","4.63","5.17","3","4","6","7"
"2005","direct migration background","middle vocational","5.41","6","870","5.31","5.51","3","5","7","7"
"2005","direct migration background","vocational + Abi","5.31","5","217","5.13","5.49","3","4","7","7"
"2005","indirect migration background","general elemantary","5.59","6","182","5.39","5.79","4","5","7","7"
"2005","indirect migration background","higher education","5.68","6","69","5.38","5.98","4","5","7","7"
"2005","indirect migration background","higher vocational","5.91","6","41","5.54","6.28","4","5","7","7"
"2005","indirect migration background","in school","5.72","6","90","5.46","5.98","4","5","7","7"
"2005","indirect migration background","inadequately","","","","","","","","",""
"2005","indirect migration background","middle vocational","5.89","6","338","5.76","6.02","4","5","7","7"
"2005","indirect migration background","vocational + Abi","5.79","6","46","5.39","6.19","4","5","7","7"
"2005","no migration background","general elemantary","5.42","6","1651","5.35","5.49","3","5","7","7"
"2005","no migration background","higher education","5.54","6","3763","5.5","5.58","4","5","7","7"
"2005","no migration background","higher vocational","5.6","6","1383","5.53","5.67","4","5","7","7"
"2005","no migration background","in school","5.58","6","504","5.47","5.69","4","5","7","7"
"2005","no migration background","inadequately","5.37","6","81","5.03","5.71","3","5","7","7"
"2005","no migration background","middle vocational","5.48","6","9039","5.45","5.51","4","5","7","7"
"2005","no migration background","vocational + Abi","5.62","6","873","5.54","5.7","4","5","7","7"
"2006","direct migration background","general elemantary","","","","","","","","",""
"2006","direct migration background","higher education","","","","","","","","",""
"2006","direct migration background","higher vocational","","","","","","","","",""
"2006","direct migration background","in school","","","","","","","","",""
"2006","direct migration background","inadequately","","","","","","","","",""
"2006","direct migration background","middle vocational","","","","","","","","",""
"2006","direct migration background","vocational + Abi","","","","","","","","",""
"2006","indirect migration background","general elemantary","","","","","","","","",""
"2006","indirect migration background","higher education","","","","","","","","",""
"2006","indirect migration background","higher vocational","","","","","","","","",""
"2006","indirect migration background","in school","","","","","","","","",""
"2006","indirect migration background","inadequately","","","","","","","","",""
"2006","indirect migration background","middle vocational","","","","","","","","",""
"2006","indirect migration background","vocational + Abi","","","","","","","","",""
"2006","no migration background","general elemantary","","","","","","","","",""
"2006","no migration background","higher education","","","","","","","","",""
"2006","no migration background","higher vocational","","","","","","","","",""
"2006","no migration background","in school","","","","","","","","",""
"2006","no migration background","inadequately","","","","","","","","",""
"2006","no migration background","middle vocational","","","","","","","","",""
"2006","no migration background","vocational + Abi","","","","","","","","",""
"2007","direct migration background","general elemantary","","","","","","","","",""
"2007","direct migration background","higher education","","","","","","","","",""
"2007","direct migration background","higher vocational","","","","","","","","",""
"2007","direct migration background","in school","","","","","","","","",""
"2007","direct migration background","inadequately","","","","","","","","",""
"2007","direct migration background","middle vocational","","","","","","","","",""
"2007","direct migration background","vocational + Abi","","","","","","","","",""
"2007","indirect migration background","general elemantary","","","","","","","","",""
"2007","indirect migration background","higher education","","","","","","","","",""
"2007","indirect migration background","higher vocational","","","","","","","","",""
"2007","indirect migration background","in school","","","","","","","","",""
"2007","indirect migration background","inadequately","","","","","","","","",""
"2007","indirect migration background","middle vocational","","","","","","","","",""
"2007","indirect migration background","vocational + Abi","","","","","","","","",""
"2007","no migration background","general elemantary","","","","","","","","",""
"2007","no migration background","higher education","","","","","","","","",""
"2007","no migration background","higher vocational","","","","","","","","",""
"2007","no migration background","in school","","","","","","","","",""
"2007","no migration background","inadequately","","","","","","","","",""
"2007","no migration background","middle vocational","","","","","","","","",""
"2007","no migration background","vocational + Abi","","","","","","","","",""
"2008","direct migration background","general elemantary","","","","","","","","",""
"2008","direct migration background","higher education","","","","","","","","",""
"2008","direct migration background","higher vocational","","","","","","","","",""
"2008","direct migration background","in school","","","","","","","","",""
"2008","direct migration background","inadequately","","","","","","","","",""
"2008","direct migration background","middle vocational","","","","","","","","",""
"2008","direct migration background","vocational + Abi","","","","","","","","",""
"2008","indirect migration background","general elemantary","","","","","","","","",""
"2008","indirect migration background","higher education","","","","","","","","",""
"2008","indirect migration background","higher vocational","","","","","","","","",""
"2008","indirect migration background","in school","","","","","","","","",""
"2008","indirect migration background","inadequately","","","","","","","","",""
"2008","indirect migration background","middle vocational","","","","","","","","",""
"2008","indirect migration background","vocational + Abi","","","","","","","","",""
"2008","no migration background","general elemantary","","","","","","","","",""
"2008","no migration background","higher education","","","","","","","","",""
"2008","no migration background","higher vocational","","","","","","","","",""
"2008","no migration background","in school","","","","","","","","",""
"2008","no migration background","inadequately","","","","","","","","",""
"2008","no migration background","middle vocational","","","","","","","","",""
"2008","no migration background","vocational + Abi","","","","","","","","",""
"2009","direct migration background","general elemantary","5.17","5","355","5.01","5.33","3","4","6","7"
"2009","direct migration background","higher education","5.29","5","292","5.13","5.45","3","4","6","7"
"2009","direct migration background","higher vocational","5.75","6","95","5.51","5.99","4","5","7","7"
"2009","direct migration background","in school","","","","","","","","",""
"2009","direct migration background","inadequately","4.83","5","91","4.53","5.13","3","4","6","7"
"2009","direct migration background","middle vocational","5.37","6","610","5.25","5.49","3","4","7","7"
"2009","direct migration background","vocational + Abi","5.36","6","168","5.16","5.56","4","4","7","7"
"2009","indirect migration background","general elemantary","5.86","6","145","5.65","6.07","4","5","7","7"
