"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2005","Ostdeutschland, neue Bundeslaender","Female","4.42","4","2623","2","3","6","6","4.36","4.48","4","5"
"2005","Ostdeutschland, neue Bundeslaender","Male","4.61","5","2423","3","4","6","6","4.55","4.67","5","5"
"2005","Westdeutschland, alte Bundeslaender","Female","4.38","4","8175","2","3","5","6","4.35","4.41","4","4"
"2005","Westdeutschland, alte Bundeslaender","Male","4.7","5","7463","3","4","6","7","4.67","4.73","5","5"
"2006","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","",""
"2006","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","",""
"2006","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","",""
"2006","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","",""
"2007","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","",""
"2007","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","",""
"2007","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","",""
"2007","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","",""
"2008","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","",""
"2008","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","",""
"2008","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","",""
"2008","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","",""
"2009","Ostdeutschland, neue Bundeslaender","Female","4.26","4","2355","2","3","5","6","4.2","4.32","4","4"
"2009","Ostdeutschland, neue Bundeslaender","Male","4.56","5","2184","3","4","6","6","4.5","4.62","5","5"
"2009","Westdeutschland, alte Bundeslaender","Female","4.26","4","7053","2","3","5","6","4.22","4.3","4","4"
"2009","Westdeutschland, alte Bundeslaender","Male","4.61","5","6404","3","4","6","6","4.57","4.65","5","5"
"2010","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","",""
"2010","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","",""
"2010","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","",""
"2010","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","",""
"2011","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","",""
"2011","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","",""
"2011","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","",""
"2011","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","",""
"2012","Ostdeutschland, neue Bundeslaender","Female","4.32","5","806","2","3","5","6","4.21","4.43","4","5"
"2012","Ostdeutschland, neue Bundeslaender","Male","4.76","5","530","3","4","6","6","4.64","4.88","5","5"
"2012","Westdeutschland, alte Bundeslaender","Female","4.37","5","3424","2","3","6","6","4.32","4.42","4","5"
"2012","Westdeutschland, alte Bundeslaender","Male","4.87","5","2357","3","4","6","7","4.81","4.93","5","5"
"2013","Ostdeutschland, neue Bundeslaender","Female","4.41","5","2355","2","3","5","6","4.35","4.47","4","5"
"2013","Ostdeutschland, neue Bundeslaender","Male","4.72","5","2105","3","4","6","6","4.66","4.78","5","5"
"2013","Westdeutschland, alte Bundeslaender","Female","4.4","5","7675","2","3","5","6","4.37","4.43","4","5"
"2013","Westdeutschland, alte Bundeslaender","Male","4.81","5","6723","3","4","6","7","4.78","4.84","5","5"
"2014","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","",""
"2014","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","",""
"2014","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","",""
"2014","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","",""
"2015","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","",""
"2015","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","",""
"2015","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","",""
"2015","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","",""
"2016","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","",""
"2016","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","",""
"2016","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","",""
"2016","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","",""
"2017","Ostdeutschland, neue Bundeslaender","Female","4.41","5","3202","2","3","6","6","4.36","4.46","4","5"
"2017","Ostdeutschland, neue Bundeslaender","Male","4.66","5","2889","3","4","6","6","4.61","4.71","5","5"
"2017","Westdeutschland, alte Bundeslaender","Female","4.4","5","12091","2","3","6","6","4.37","4.43","5","5"
"2017","Westdeutschland, alte Bundeslaender","Male","4.77","5","11081","3","4","6","7","4.74","4.8","5","5"
"2018","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","",""
"2018","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","",""
"2018","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","",""
"2018","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","",""
"2019","Ostdeutschland, neue Bundeslaender","Female","4.41","4","2910","2","3","6","6","4.36","4.46","4","5"
"2019","Ostdeutschland, neue Bundeslaender","Male","4.71","5","2647","3","4","6","6","4.65","4.77","5","5"
"2019","Westdeutschland, alte Bundeslaender","Female","4.42","4","10515","2","3","6","6","4.39","4.45","4","5"
"2019","Westdeutschland, alte Bundeslaender","Male","4.78","5","9611","3","4","6","7","4.75","4.81","5","5"
