"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","East Germany","Female","4.42","4","2623","2","3","6","6","7","4.36","4.48","1","7","4","5"
"2005","East Germany","Male","4.61","5","2423","3","4","6","6","7","4.55","4.67","1","7","5","5"
"2005","West Germany","Female","4.38","4","8175","2","3","5","6","7","4.35","4.41","1","7","4","4"
"2005","West Germany","Male","4.7","5","7463","3","4","6","7","7","4.67","4.73","1","7","5","5"
"2006","East Germany","Female","","","","","","","","","","","","","",""
"2006","East Germany","Male","","","","","","","","","","","","","",""
"2006","West Germany","Female","","","","","","","","","","","","","",""
"2006","West Germany","Male","","","","","","","","","","","","","",""
"2007","East Germany","Female","","","","","","","","","","","","","",""
"2007","East Germany","Male","","","","","","","","","","","","","",""
"2007","West Germany","Female","","","","","","","","","","","","","",""
"2007","West Germany","Male","","","","","","","","","","","","","",""
"2008","East Germany","Female","","","","","","","","","","","","","",""
"2008","East Germany","Male","","","","","","","","","","","","","",""
"2008","West Germany","Female","","","","","","","","","","","","","",""
"2008","West Germany","Male","","","","","","","","","","","","","",""
"2009","East Germany","Female","4.26","4","2355","2","3","5","6","7","4.2","4.32","1","7","4","4"
"2009","East Germany","Male","4.56","5","2184","3","4","6","6","7","4.5","4.62","1","7","5","5"
"2009","West Germany","Female","4.26","4","7053","2","3","5","6","7","4.22","4.3","1","7","4","4"
"2009","West Germany","Male","4.61","5","6404","3","4","6","6","7","4.57","4.65","1","7","5","5"
"2010","East Germany","Female","","","","","","","","","","","","","",""
"2010","East Germany","Male","","","","","","","","","","","","","",""
"2010","West Germany","Female","","","","","","","","","","","","","",""
"2010","West Germany","Male","","","","","","","","","","","","","",""
"2011","East Germany","Female","","","","","","","","","","","","","",""
"2011","East Germany","Male","","","","","","","","","","","","","",""
"2011","West Germany","Female","","","","","","","","","","","","","",""
"2011","West Germany","Male","","","","","","","","","","","","","",""
"2012","East Germany","Female","4.32","5","806","2","3","5","6","7","4.21","4.43","1","7","4","5"
"2012","East Germany","Male","4.76","5","530","3","4","6","6","7","4.64","4.88","1","7","5","5"
"2012","West Germany","Female","4.37","5","3424","2","3","6","6","7","4.32","4.42","1","7","4","5"
"2012","West Germany","Male","4.87","5","2357","3","4","6","7","7","4.81","4.93","1","7","5","5"
"2013","East Germany","Female","4.41","5","2355","2","3","5","6","7","4.35","4.47","1","7","4","5"
"2013","East Germany","Male","4.72","5","2105","3","4","6","6","7","4.66","4.78","1","7","5","5"
"2013","West Germany","Female","4.4","5","7675","2","3","5","6","7","4.37","4.43","1","7","4","5"
"2013","West Germany","Male","4.81","5","6723","3","4","6","7","7","4.78","4.84","1","7","5","5"
"2014","East Germany","Female","","","","","","","","","","","","","",""
"2014","East Germany","Male","","","","","","","","","","","","","",""
"2014","West Germany","Female","","","","","","","","","","","","","",""
"2014","West Germany","Male","","","","","","","","","","","","","",""
"2015","East Germany","Female","","","","","","","","","","","","","",""
"2015","East Germany","Male","","","","","","","","","","","","","",""
"2015","West Germany","Female","","","","","","","","","","","","","",""
"2015","West Germany","Male","","","","","","","","","","","","","",""
"2016","East Germany","Female","","","","","","","","","","","","","",""
"2016","East Germany","Male","","","","","","","","","","","","","",""
"2016","West Germany","Female","","","","","","","","","","","","","",""
"2016","West Germany","Male","","","","","","","","","","","","","",""
"2017","East Germany","Female","4.41","5","3202","2","3","6","6","7","4.36","4.46","1","7","4","5"
"2017","East Germany","Male","4.66","5","2889","3","4","6","6","7","4.61","4.71","1","7","5","5"
"2017","West Germany","Female","4.4","5","12091","2","3","6","6","7","4.37","4.43","1","7","5","5"
"2017","West Germany","Male","4.77","5","11081","3","4","6","7","7","4.74","4.8","1","7","5","5"
"2018","East Germany","Female","","","","","","","","","","","","","",""
"2018","East Germany","Male","","","","","","","","","","","","","",""
"2018","West Germany","Female","","","","","","","","","","","","","",""
"2018","West Germany","Male","","","","","","","","","","","","","",""
"2019","East Germany","Female","4.41","4","2910","2","3","6","6","7","4.36","4.46","1","7","4","5"
"2019","East Germany","Male","4.71","5","2647","3","4","6","6","7","4.65","4.77","1","7","5","5"
"2019","West Germany","Female","4.42","4","10515","2","3","6","6","7","4.39","4.45","1","7","4","5"
"2019","West Germany","Male","4.78","5","9611","3","4","6","7","7","4.75","4.81","1","7","5","5"
