"year","age_gr","pgcasmin","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2005","16-34 y.","(0) in school","4.24","4","652","4.1","4.38","1","3","6","7"
"2005","16-34 y.","(1a) inadequately completed","3.24","4","40","2.62","3.86","1","1","4","6"
"2005","16-34 y.","(1b) general elementary school","3.37","3","412","3.2","3.54","1","2","4","6"
"2005","16-34 y.","(1c) basic vocational qualification","3.65","4","604","3.51","3.79","1","2","5","6"
"2005","16-34 y.","(2a) intermediate vocational","3.69","4","1148","3.59","3.79","1","2","5","6"
"2005","16-34 y.","(2b) intermediate general qualification","4.06","4","442","3.89","4.23","1","3","6","7"
"2005","16-34 y.","(2c_gen) general maturity certificate","4.39","5","658","4.25","4.53","2","3","6","7"
"2005","16-34 y.","(2c_voc) vocational maturity certificate","4.08","4","504","3.92","4.24","2","3","5","7"
"2005","16-34 y.","(3a) lower tertiary education","4.49","5","197","4.24","4.74","2","3","6","7"
"2005","16-34 y.","(3b) higher tertiary education","4.33","4","325","4.14","4.52","2","3","6","7"
"2005","35-65 y.","(0) in school","","","","","","","","",""
"2005","35-65 y.","(1a) inadequately completed","3.31","3","139","3.01","3.61","1","2","5","6"
"2005","35-65 y.","(1b) general elementary school","3.6","4","731","3.47","3.73","1","2","5","6"
"2005","35-65 y.","(1c) basic vocational qualification","3.83","4","3361","3.77","3.89","1","2","5","6"
"2005","35-65 y.","(2a) intermediate vocational","4.07","4","3238","4.01","4.13","2","3","5","7"
"2005","35-65 y.","(2b) intermediate general qualification","3.97","4","101","3.61","4.33","1","2","6","6"
"2005","35-65 y.","(2c_gen) general maturity certificate","4.34","5","123","4.02","4.66","2","3","6","7"
"2005","35-65 y.","(2c_voc) vocational maturity certificate","4.33","4","856","4.21","4.45","2","3","6","7"
"2005","35-65 y.","(3a) lower tertiary education","4.42","5","1156","4.32","4.52","2","3","6","7"
"2005","35-65 y.","(3b) higher tertiary education","4.63","5","1820","4.55","4.71","2","3","6","7"
"2005","66 and older","(0) in school","","","","","","","","",""
"2005","66 and older","(1a) inadequately completed","3.06","3","63","2.63","3.49","1","2","4","7"
"2005","66 and older","(1b) general elementary school","3.77","4","694","3.64","3.9","1","2","5","6"
"2005","66 and older","(1c) basic vocational qualification","3.9","4","1700","3.81","3.99","1","2","5","6"
"2005","66 and older","(2a) intermediate vocational","4.52","5","405","4.34","4.7","2","3","6","7"
"2005","66 and older","(2b) intermediate general qualification","4.65","4","35","4.06","5.24","2","4","6","7"
"2005","66 and older","(2c_gen) general maturity certificate","","","","","","","","",""
"2005","66 and older","(2c_voc) vocational maturity certificate","4.91","5","148","4.63","5.19","2","4","6","7"
"2005","66 and older","(3a) lower tertiary education","4.86","5","294","4.67","5.05","2","4","6","7"
"2005","66 and older","(3b) higher tertiary education","5.18","6","368","5.01","5.35","2","4","7","7"
"2006","16-34 y.","(0) in school","","","","","","","","",""
"2006","16-34 y.","(1a) inadequately completed","","","","","","","","",""
"2006","16-34 y.","(1b) general elementary school","","","","","","","","",""
"2006","16-34 y.","(1c) basic vocational qualification","","","","","","","","",""
"2006","16-34 y.","(2a) intermediate vocational","","","","","","","","",""
"2006","16-34 y.","(2b) intermediate general qualification","","","","","","","","",""
"2006","16-34 y.","(2c_gen) general maturity certificate","","","","","","","","",""
"2006","16-34 y.","(2c_voc) vocational maturity certificate","","","","","","","","",""
"2006","16-34 y.","(3a) lower tertiary education","","","","","","","","",""
"2006","16-34 y.","(3b) higher tertiary education","","","","","","","","",""
"2006","35-65 y.","(0) in school","","","","","","","","",""
"2006","35-65 y.","(1a) inadequately completed","","","","","","","","",""
"2006","35-65 y.","(1b) general elementary school","","","","","","","","",""
"2006","35-65 y.","(1c) basic vocational qualification","","","","","","","","",""
"2006","35-65 y.","(2a) intermediate vocational","","","","","","","","",""
"2006","35-65 y.","(2b) intermediate general qualification","","","","","","","","",""
"2006","35-65 y.","(2c_gen) general maturity certificate","","","","","","","","",""
"2006","35-65 y.","(2c_voc) vocational maturity certificate","","","","","","","","",""
"2006","35-65 y.","(3a) lower tertiary education","","","","","","","","",""
"2006","35-65 y.","(3b) higher tertiary education","","","","","","","","",""
"2006","66 and older","(0) in school","","","","","","","","",""
"2006","66 and older","(1a) inadequately completed","","","","","","","","",""
"2006","66 and older","(1b) general elementary school","","","","","","","","",""
"2006","66 and older","(1c) basic vocational qualification","","","","","","","","",""
"2006","66 and older","(2a) intermediate vocational","","","","","","","","",""
"2006","66 and older","(2b) intermediate general qualification","","","","","","","","",""
"2006","66 and older","(2c_gen) general maturity certificate","","","","","","","","",""
"2006","66 and older","(2c_voc) vocational maturity certificate","","","","","","","","",""
"2006","66 and older","(3a) lower tertiary education","","","","","","","","",""
"2006","66 and older","(3b) higher tertiary education","","","","","","","","",""
"2007","16-34 y.","(0) in school","","","","","","","","",""
"2007","16-34 y.","(1a) inadequately completed","","","","","","","","",""
"2007","16-34 y.","(1b) general elementary school","","","","","","","","",""
"2007","16-34 y.","(1c) basic vocational qualification","","","","","","","","",""
"2007","16-34 y.","(2a) intermediate vocational","","","","","","","","",""
"2007","16-34 y.","(2b) intermediate general qualification","","","","","","","","",""
"2007","16-34 y.","(2c_gen) general maturity certificate","","","","","","","","",""
"2007","16-34 y.","(2c_voc) vocational maturity certificate","","","","","","","","",""
"2007","16-34 y.","(3a) lower tertiary education","","","","","","","","",""
"2007","16-34 y.","(3b) higher tertiary education","","","","","","","","",""
"2007","35-65 y.","(0) in school","","","","","","","","",""
"2007","35-65 y.","(1a) inadequately completed","","","","","","","","",""
"2007","35-65 y.","(1b) general elementary school","","","","","","","","",""
"2007","35-65 y.","(1c) basic vocational qualification","","","","","","","","",""
"2007","35-65 y.","(2a) intermediate vocational","","","","","","","","",""
"2007","35-65 y.","(2b) intermediate general qualification","","","","","","","","",""
"2007","35-65 y.","(2c_gen) general maturity certificate","","","","","","","","",""
"2007","35-65 y.","(2c_voc) vocational maturity certificate","","","","","","","","",""
"2007","35-65 y.","(3a) lower tertiary education","","","","","","","","",""
"2007","35-65 y.","(3b) higher tertiary education","","","","","","","","",""
"2007","66 and older","(0) in school","","","","","","","","",""
"2007","66 and older","(1a) inadequately completed","","","","","","","","",""
"2007","66 and older","(1b) general elementary school","","","","","","","","",""
"2007","66 and older","(1c) basic vocational qualification","","","","","","","","",""
"2007","66 and older","(2a) intermediate vocational","","","","","","","","",""
"2007","66 and older","(2b) intermediate general qualification","","","","","","","","",""
"2007","66 and older","(2c_gen) general maturity certificate","","","","","","","","",""
"2007","66 and older","(2c_voc) vocational maturity certificate","","","","","","","","",""
"2007","66 and older","(3a) lower tertiary education","","","","","","","","",""
"2007","66 and older","(3b) higher tertiary education","","","","","","","","",""
"2008","16-34 y.","(0) in school","","","","","","","","",""
"2008","16-34 y.","(1a) inadequately completed","","","","","","","","",""
"2008","16-34 y.","(1b) general elementary school","","","","","","","","",""
"2008","16-34 y.","(1c) basic vocational qualification","","","","","","","","",""
"2008","16-34 y.","(2a) intermediate vocational","","","","","","","","",""
"2008","16-34 y.","(2b) intermediate general qualification","","","","","","","","",""
"2008","16-34 y.","(2c_gen) general maturity certificate","","","","","","","","",""
"2008","16-34 y.","(2c_voc) vocational maturity certificate","","","","","","","","",""
"2008","16-34 y.","(3a) lower tertiary education","","","","","","","","",""
"2008","16-34 y.","(3b) higher tertiary education","","","","","","","","",""
"2008","35-65 y.","(0) in school","","","","","","","","",""
"2008","35-65 y.","(1a) inadequately completed","","","","","","","","",""
