"year","pgcasmin","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2004","(0) in school","Ostdeutschland, neue Bundeslaender","4.26","5","122","0","1","7","8","3.69","4.83","3","5"
"2004","(0) in school","Westdeutschland, alte Bundeslaender","4.53","5","374","0","2","7","8","4.23","4.83","5","6"
"2004","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2004","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","4.37","5","233","0","3","6","8","4.03","4.71","4","5"
"2004","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","4.47","4.08","222","0","3","6","8","4.13","4.81","4","5"
"2004","(1b) general elementary school","Westdeutschland, alte Bundeslaender","4.97","5","1701","1","3","7","8","4.84","5.1","5","5"
"2004","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","5.08","5","1154","2","4","7","8","4.94","5.22","5","5"
"2004","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","5.68","6","4780","2","4","8","8","5.61","5.75","6","6"
"2004","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","4.55","5","1756","1","3","7","8","4.43","4.67","5","5"
"2004","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","5.88","6","3128","2","4","8","9","5.79","5.97","6","7"
"2004","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","4.25","5","156","0","2","6","8","3.8","4.7","4","5"
"2004","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","5.03","5","424","1","3","7","8","4.78","5.28","5","5"
"2004","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","4.85","5","186","1","3","7","9","4.44","5.26","4","5"
"2004","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","5.08","5","611","1","3","7","9","4.86","5.3","5","5"
"2004","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","4.94","5","201","1","3","7","8","4.59","5.29","5","6"
"2004","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","5.83","6","1320","2","4","8","9","5.69","5.97","6","7"
"2004","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","5.39","6","677","2","4","7","8","5.21","5.57","6","6"
"2004","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","6.39","7","1013","3","5","8","9","6.24","6.54","7","8"
"2004","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","6.01","6","596","3","5","8","9","5.82","6.2","6","7"
"2004","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","6.57","7","1952","3","5","8","9","6.47","6.67","7","8"
"2005","(0) in school","Ostdeutschland, neue Bundeslaender","5.32","5","95","1","3","7","9","4.67","5.97","4","7"
"2005","(0) in school","Westdeutschland, alte Bundeslaender","4.36","5","408","0","1","7","9","4.05","4.67","4","5"
"2005","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2005","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","4.23","4","213","1","2","6","7","3.87","4.59","3","5"
"2005","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","4.68","4.45","204","1","3","7","8","4.31","5.05","4","5"
"2005","(1b) general elementary school","Westdeutschland, alte Bundeslaender","4.75","5","1587","1","3","7","8","4.61","4.89","5","5"
"2005","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","5.19","5","1085","1","3","7","8","5.04","5.34","5","5"
"2005","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","5.7","6","4516","2","4","8","9","5.63","5.77","6","6"
"2005","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","4.69","5","1697","1","3","7","8","4.57","4.81","5","5"
"2005","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","5.91","6","3006","2","5","8","9","5.82","6","6","7"
"2005","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","4.4","4","136","0","2","7","8","3.94","4.86","5","5"
"2005","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","5.06","5","412","1","3","7","8","4.8","5.32","5","6"
"2005","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","4.95","5","182","1","3","7","8","4.56","5.34","4","5"
"2005","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","5.13","5","553","1","3","7","8","4.9","5.36","5","6"
"2005","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","4.65","5","210","0","3","7","8","4.3","5","5","5"
"2005","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","5.73","6","1272","2","4","8","9","5.59","5.87","6","7"
"2005","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","5.66","6","660","2","4","8","8","5.48","5.84","6","6"
"2005","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","6.5","7","974","3","5","8","9","6.35","6.65","7","8"
"2005","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","6.09","7","591","2","5","8","9","5.9","6.28","6","7"
"2005","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","6.56","7","1885","3","5","8","9","6.45","6.67","8","8"
