"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2004","Ostdeutschland, neue Bundeslaender","Female","4.81","5","2683","1","3","7","8","4.71","4.91","5","5"
"2004","Ostdeutschland, neue Bundeslaender","Male","5.01","5","2476","1","3","7","8","4.91","5.11","5","6"
"2004","Westdeutschland, alte Bundeslaender","Female","5.41","6","7972","2","3","8","9","5.35","5.47","6","6"
"2004","Westdeutschland, alte Bundeslaender","Male","5.94","6","7794","2","4","8","9","5.89","5.99","7","7"
"2005","Ostdeutschland, neue Bundeslaender","Female","4.92","5","2572","1","3","7","8","4.82","5.02","5","5"
"2005","Ostdeutschland, neue Bundeslaender","Male","5.18","5","2392","1","3","7","8","5.08","5.28","5","6"
"2005","Westdeutschland, alte Bundeslaender","Female","5.41","6","7692","1","3","8","9","5.35","5.47","6","6"
"2005","Westdeutschland, alte Bundeslaender","Male","5.88","6","7403","2","4","8","9","5.82","5.94","7","7"
"2006","Ostdeutschland, neue Bundeslaender","Female","4.88","5","2722","1","3","7","8","4.78","4.98","5","5"
"2006","Ostdeutschland, neue Bundeslaender","Male","5.1","5","2508","1","3","7","8","5","5.2","5","6"
"2006","Westdeutschland, alte Bundeslaender","Female","5.39","5","8292","1","3","8","9","5.33","5.45","6","6"
"2006","Westdeutschland, alte Bundeslaender","Male","5.92","6","7883","2","4","8","9","5.87","5.97","7","7"
"2007","Ostdeutschland, neue Bundeslaender","Female","4.85","5","2576","1","3","7","8","4.75","4.95","5","5"
"2007","Ostdeutschland, neue Bundeslaender","Male","5.18","5","2375","2","3","7","8","5.08","5.28","5","6"
"2007","Westdeutschland, alte Bundeslaender","Female","5.31","5","7768","1","3","8","9","5.25","5.37","6","6"
"2007","Westdeutschland, alte Bundeslaender","Male","5.93","6","7308","2","4","8","9","5.87","5.99","7","7"
"2008","Ostdeutschland, neue Bundeslaender","Female","4.98","5","2440","1","3","7","8","4.88","5.08","5","5"
