"year","pgcasmin","sex","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2005","(0) in school","Female","4.08","4","341","3.95","4.21","2.66666674613953","3.33333325386047","5","5.66666650772095"
"2005","(0) in school","Male","3.43","3.33","313","3.31","3.55","2","2.66666674613953","4.33333349227905","5"
"2005","(1a) inadequately completed","Female","4.31","4.33","142","4.1","4.52","2.66666674613953","3.33333325386047","5","6"
"2005","(1a) inadequately completed","Male","3.93","4","106","3.66","4.2","2","3","5","6.33333349227905"
"2005","(1b) general elementary school","Female","4.38","4.33","1290","4.31","4.45","3","3.66666674613953","5.33333349227905","6"
"2005","(1b) general elementary school","Male","3.97","4","576","3.87","4.07","2.33333325386047","3","5","5.66666650772095"
"2005","(1c) basic vocational qualification","Female","4.25","4.33","2637","4.2","4.3","2.66666674613953","3.33333325386047","5","6"
"2005","(1c) basic vocational qualification","Male","3.84","3.95","3091","3.8","3.88","2.33333325386047","3","4.66666650772095","5.33333349227905"
"2005","(2a) intermediate vocational","Female","4.21","4.33","2740","4.16","4.26","2.66666674613953","3.33333325386047","5","6"
"2005","(2a) intermediate vocational","Male","3.75","3.67","2063","3.7","3.8","2.33333325386047","3","4.66666650772095","5.33333349227905"
"2005","(2b) intermediate general qualification","Female","4.18","4.33","354","4.04","4.32","2.33333325386047","3.33333325386047","5.33333349227905","6"
"2005","(2b) intermediate general qualification","Male","3.67","3.67","226","3.53","3.81","2.33333325386047","3","4.33333349227905","5"
"2005","(2c_gen) general maturity certificate","Female","4.11","4","433","4","4.22","3","3.33333325386047","5","5.66666650772095"
"2005","(2c_gen) general maturity certificate","Male","3.7","3.67","364","3.58","3.82","2.33333325386047","2.66666674613953","4.66666650772095","5"
"2005","(2c_voc) vocational maturity certificate","Female","4.08","4","847","4","4.16","2.33333325386047","3.33333325386047","5","5.66666650772095"
"2005","(2c_voc) vocational maturity certificate","Male","3.64","3.67","671","3.55","3.73","2","3","4.33333349227905","5"
"2005","(3a) lower tertiary education","Female","4.02","4","769","3.94","4.1","2.33333325386047","3.33333325386047","5","5.66666650772095"
"2005","(3a) lower tertiary education","Male","3.67","3.67","884","3.59","3.75","2","3","4.33333349227905","5"
"2005","(3b) higher tertiary education","Female","4.07","4","1093","4","4.14","2.33333325386047","3.33333325386047","5","5.66666650772095"
"2005","(3b) higher tertiary education","Male","3.57","3.67","1425","3.51","3.63","2","2.66666674613953","4.33333349227905","5.33333349227905"
"2006","(0) in school","Female","","","","","","","","",""
"2006","(0) in school","Male","","","","","","","","",""
"2006","(1a) inadequately completed","Female","","","","","","","","",""
"2006","(1a) inadequately completed","Male","","","","","","","","",""
"2006","(1b) general elementary school","Female","","","","","","","","",""
"2006","(1b) general elementary school","Male","","","","","","","","",""
"2006","(1c) basic vocational qualification","Female","","","","","","","","",""
"2006","(1c) basic vocational qualification","Male","","","","","","","","",""
"2006","(2a) intermediate vocational","Female","","","","","","","","",""
"2006","(2a) intermediate vocational","Male","","","","","","","","",""
"2006","(2b) intermediate general qualification","Female","","","","","","","","",""
"2006","(2b) intermediate general qualification","Male","","","","","","","","",""
"2006","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2006","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2006","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2006","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2006","(3a) lower tertiary education","Female","","","","","","","","",""
"2006","(3a) lower tertiary education","Male","","","","","","","","",""
"2006","(3b) higher tertiary education","Female","","","","","","","","",""
"2006","(3b) higher tertiary education","Male","","","","","","","","",""
"2007","(0) in school","Female","","","","","","","","",""
"2007","(0) in school","Male","","","","","","","","",""
"2007","(1a) inadequately completed","Female","","","","","","","","",""
"2007","(1a) inadequately completed","Male","","","","","","","","",""
"2007","(1b) general elementary school","Female","","","","","","","","",""
"2007","(1b) general elementary school","Male","","","","","","","","",""
"2007","(1c) basic vocational qualification","Female","","","","","","","","",""
"2007","(1c) basic vocational qualification","Male","","","","","","","","",""
"2007","(2a) intermediate vocational","Female","","","","","","","","",""
"2007","(2a) intermediate vocational","Male","","","","","","","","",""
"2007","(2b) intermediate general qualification","Female","","","","","","","","",""
"2007","(2b) intermediate general qualification","Male","","","","","","","","",""
"2007","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2007","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2007","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2007","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2007","(3a) lower tertiary education","Female","","","","","","","","",""
"2007","(3a) lower tertiary education","Male","","","","","","","","",""
"2007","(3b) higher tertiary education","Female","","","","","","","","",""
"2007","(3b) higher tertiary education","Male","","","","","","","","",""
"2008","(0) in school","Female","","","","","","","","",""
"2008","(0) in school","Male","","","","","","","","",""
"2008","(1a) inadequately completed","Female","","","","","","","","",""
"2008","(1a) inadequately completed","Male","","","","","","","","",""
"2008","(1b) general elementary school","Female","","","","","","","","",""
"2008","(1b) general elementary school","Male","","","","","","","","",""
"2008","(1c) basic vocational qualification","Female","","","","","","","","",""
"2008","(1c) basic vocational qualification","Male","","","","","","","","",""
"2008","(2a) intermediate vocational","Female","","","","","","","","",""
"2008","(2a) intermediate vocational","Male","","","","","","","","",""
"2008","(2b) intermediate general qualification","Female","","","","","","","","",""
"2008","(2b) intermediate general qualification","Male","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2008","(3a) lower tertiary education","Female","","","","","","","","",""
"2008","(3a) lower tertiary education","Male","","","","","","","","",""
"2008","(3b) higher tertiary education","Female","","","","","","","","",""
"2008","(3b) higher tertiary education","Male","","","","","","","","",""
"2009","(0) in school","Female","4.07","4","144","3.87","4.27","2.66666674613953","3.33333325386047","5","5.33333349227905"
"2009","(0) in school","Male","3.33","3.33","168","3.16","3.5","2","2.66666674613953","4.33333349227905","5"
"2009","(1a) inadequately completed","Female","4.61","4.67","92","4.38","4.84","3.33333325386047","4","5.33333349227905","6"
"2009","(1a) inadequately completed","Male","4.07","4","79","3.77","4.37","2.33333325386047","3","5","6"
"2009","(1b) general elementary school","Female","4.24","4.33","999","4.16","4.32","2.66666674613953","3.33333325386047","5","6"
"2009","(1b) general elementary school","Male","3.78","3.67","402","3.67","3.89","2.33333325386047","3","4.66666650772095","5.33333349227905"
"2009","(1c) basic vocational qualification","Female","4.1","4","2218","4.05","4.15","2.66666674613953","3.33333325386047","5","5.66666650772095"
"2009","(1c) basic vocational qualification","Male","3.74","3.67","2606","3.69","3.79","2.33333325386047","3","4.66666650772095","5.33333349227905"
"2009","(2a) intermediate vocational","Female","4.15","4","2530","4.1","4.2","2.66666674613953","3.33333325386047","5","6"
"2009","(2a) intermediate vocational","Male","3.55","3.67","1850","3.5","3.6","2","2.66666674613953","4.33333349227905","5"
"2009","(2b) intermediate general qualification","Female","4.1","4","262","3.95","4.25","2.33333325386047","3.33333325386047","5","5.66666650772095"
"2009","(2b) intermediate general qualification","Male","3.55","3.33","171","3.37","3.73","2","2.66666674613953","4.33333349227905","5"
"2009","(2c_gen) general maturity certificate","Female","4.11","4","368","3.98","4.24","2.33333325386047","3.33333325386047","5","6"
"2009","(2c_gen) general maturity certificate","Male","3.41","3.33","326","3.28","3.54","2","2.33333325386047","4.33333349227905","4.66666650772095"
"2009","(2c_voc) vocational maturity certificate","Female","4.07","4","753","3.99","4.15","2.33333325386047","3.33333325386047","4.66666650772095","5.66666650772095"
"2009","(2c_voc) vocational maturity certificate","Male","3.59","3.33","571","3.5","3.68","2.33333325386047","3","4.33333349227905","5.33333349227905"
"2009","(3a) lower tertiary education","Female","3.85","4","730","3.76","3.94","2.33333325386047","3","4.66666650772095","5.33333349227905"
"2009","(3a) lower tertiary education","Male","3.52","3.67","854","3.45","3.59","2","2.66666674613953","4.33333349227905","5"
"2009","(3b) higher tertiary education","Female","3.94","4","1122","3.87","4.01","2.33333325386047","3","5","5.33333349227905"
