"plh0111","year","e11102","sex","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Not Employed","Male","35","0.0434742423013821","0.0296675251716493","0.0572809594311149"
"Very important","1990","Not Employed","Female","44","0.0231509889950246","0.0161272735599213","0.0301747044301279"
"Very important","1990","Employed","Male","80","0.0298979467083564","0.023327672692298","0.0364682207244148"
"Very important","1990","Employed","Female","25","","",""
"Important","1990","Not Employed","Male","186","0.220930739715673","0.192841357386182","0.249020122045164"
"Important","1990","Not Employed","Female","295","0.167404351133955","0.149967468175473","0.184841234092436"
"Important","1990","Employed","Male","666","0.262209221313546","0.245240673341421","0.27917776928567"
"Important","1990","Employed","Female","414","0.221627803833328","0.203164656327969","0.240090951338686"
"Less important","1990","Not Employed","Male","383","0.448536793739994","0.414863671291623","0.482209916188366"
"Less important","1990","Not Employed","Female","742","0.402198420784452","0.37929675236127","0.425100089207635"
"Less important","1990","Employed","Male","1341","0.520559113926071","0.501285788712197","0.539832439139944"
"Less important","1990","Employed","Female","1052","0.537772073875118","0.515609143921091","0.559935003829146"
"Quite unimportant","1990","Not Employed","Male","234","0.28705822424295","0.256428850975851","0.317687597510049"
"Quite unimportant","1990","Not Employed","Female","680","0.407246239086568","0.384298805940807","0.43019367223233"
"Quite unimportant","1990","Employed","Male","494","0.187333718052027","0.172280887058225","0.20238654904583"
"Quite unimportant","1990","Employed","Female","453","0.225816672445529","0.207230075997731","0.244403268893327"
"Very important","1991","Not Employed","Male","","","",""
"Very important","1991","Not Employed","Female","","","",""
"Very important","1991","Employed","Male","","","",""
"Very important","1991","Employed","Female","","","",""
"Important","1991","Not Employed","Male","","","",""
"Important","1991","Not Employed","Female","","","",""
"Important","1991","Employed","Male","","","",""
"Important","1991","Employed","Female","","","",""
"Less important","1991","Not Employed","Male","","","",""
"Less important","1991","Not Employed","Female","","","",""
"Less important","1991","Employed","Male","","","",""
"Less important","1991","Employed","Female","","","",""
"Quite unimportant","1991","Not Employed","Male","","","",""
"Quite unimportant","1991","Not Employed","Female","","","",""
"Quite unimportant","1991","Employed","Male","","","",""
"Quite unimportant","1991","Employed","Female","","","",""
"Very important","1992","Not Employed","Male","42","0.038049429053016","0.0268649596447965","0.0492338984612355"
"Very important","1992","Not Employed","Female","37","0.0149994786551763","0.0101182008534897","0.0198807564568628"
"Very important","1992","Employed","Male","95","0.0244912605401601","0.0197518965838425","0.0292306244964778"
"Very important","1992","Employed","Female","39","0.0133120537927","0.00943630578552301","0.0171878017998771"
"Important","1992","Not Employed","Male","183","0.163047037705775","0.141451107401292","0.184642968010258"
"Important","1992","Not Employed","Female","277","0.121077545047109","0.107977152905793","0.134177937188424"
"Important","1992","Employed","Male","609","0.152233428298751","0.14121823639481","0.163248620202691"
"Important","1992","Employed","Female","491","0.154117401765289","0.141907168136164","0.166327635394415"
"Less important","1992","Not Employed","Male","456","0.401074300842392","0.372421714678151","0.429726887006632"
