"pli0165","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Daily","2013","1-pers.-HH","in school","3","","",""
"Daily","2013","1-pers.-HH","inadequately","7","","",""
"Daily","2013","1-pers.-HH","general elemantary","66","0.131414859402106","0.100199361308997","0.162630357495216"
"Daily","2013","1-pers.-HH","middle vocational","384","0.204848994382358","0.186141912025187","0.223556076739528"
"Daily","2013","1-pers.-HH","vocational + Abi","73","0.350061266391091","0.285853376109179","0.414269156673003"
"Daily","2013","1-pers.-HH","higher vocational","24","","",""
"Daily","2013","1-pers.-HH","higher education","189","0.228220214117287","0.19928237054666","0.257158057687915"
"Daily","2013","(Married) couple without C. ","in school","3","","",""
"Daily","2013","(Married) couple without C. ","inadequately","6","","",""
"Daily","2013","(Married) couple without C. ","general elemantary","61","0.0997578185421506","0.0762447696392282","0.123270867445073"
"Daily","2013","(Married) couple without C. ","middle vocational","591","0.152291011311176","0.141020237972436","0.163561784649915"
"Daily","2013","(Married) couple without C. ","vocational + Abi","98","0.280841822044035","0.233624476129251","0.32805916795882"
"Daily","2013","(Married) couple without C. ","higher vocational","70","0.128562456777751","0.101780168493604","0.155344745061899"
"Daily","2013","(Married) couple without C. ","higher education","353","0.19120783283912","0.174092497068171","0.208323168610068"
"Daily","2013","Single parent ","in school","106","0.916794119686307","0.867984159352483","0.965604080020131"
"Daily","2013","Single parent ","inadequately","21","","",""
"Daily","2013","Single parent ","general elemantary","212","0.485851855117693","0.436933485524465","0.534770224710921"
"Daily","2013","Single parent ","middle vocational","490","0.368540478814028","0.341977600091437","0.395103357536619"
"Daily","2013","Single parent ","vocational + Abi","77","0.370668056464716","0.305653196856031","0.435682916073401"
"Daily","2013","Single parent ","higher vocational","25","","",""
"Daily","2013","Single parent ","higher education","99","0.318179312908005","0.270911584449316","0.365447041366694"
"Daily","2013","Couple + C. LE 16 ","in school","1","","",""
"Daily","2013","Couple + C. LE 16 ","inadequately","44","0.400039419649689","0.308069121453138","0.49200971784624"
"Daily","2013","Couple + C. LE 16 ","general elemantary","191","0.441317107837546","0.396378487219251","0.486255728455842"
"Daily","2013","Couple + C. LE 16 ","middle vocational","973","0.315837887817759","0.299097435537874","0.332578340097643"
"Daily","2013","Couple + C. LE 16 ","vocational + Abi","218","0.31559254974446","0.28089017339684","0.350294926092081"
"Daily","2013","Couple + C. LE 16 ","higher vocational","100","0.267201637770725","0.226453215982477","0.307950059558974"
"Daily","2013","Couple + C. LE 16 ","higher education","388","0.203384286254225","0.184466015691261","0.222302556817188"
"Daily","2013","Couple + C. GT 16 ","in school","102","0.864460809613685","0.80421284955791","0.92470876966946"
"Daily","2013","Couple + C. GT 16 ","inadequately","5","","",""
"Daily","2013","Couple + C. GT 16 ","general elemantary","130","0.474653559221961","0.414979824536116","0.534327293907805"
"Daily","2013","Couple + C. GT 16 ","middle vocational","464","0.350632714874173","0.325699833995674","0.375565595752671"
"Daily","2013","Couple + C. GT 16 ","vocational + Abi","51","0.401955356340957","0.324266614479651","0.479644098202264"
"Daily","2013","Couple + C. GT 16 ","higher vocational","38","0.254751990110315","0.190195743517085","0.319308236703546"
"Daily","2013","Couple + C. GT 16 ","higher education","104","0.248601968323776","0.211091687897114","0.286112248750439"
"Daily","2013","Couple + C. LE and GT 16","in school","146","0.814773205139973","0.758333768248598","0.871212642031348"
"Daily","2013","Couple + C. LE and GT 16","inadequately","11","","",""
"Daily","2013","Couple + C. LE and GT 16","general elemantary","149","0.444698755435734","0.387106729667107","0.502290781204361"
"Daily","2013","Couple + C. LE and GT 16","middle vocational","268","0.337876499242827","0.305522720837198","0.370230277648456"
"Daily","2013","Couple + C. LE and GT 16","vocational + Abi","33","0.206727505490148","0.139406433786958","0.274048577193339"
"Daily","2013","Couple + C. LE and GT 16","higher vocational","33","0.199070750625561","0.132207326788367","0.265934174462756"
"Daily","2013","Couple + C. LE and GT 16","higher education","50","0.197790934509344","0.153520389307518","0.24206147971117"
"Min 1x per week","2013","1-pers.-HH","in school","","","",""
"Min 1x per week","2013","1-pers.-HH","inadequately","4","","",""
"Min 1x per week","2013","1-pers.-HH","general elemantary","20","","",""
"Min 1x per week","2013","1-pers.-HH","middle vocational","142","0.0820746455703459","0.0693521436616219","0.0947971474790698"
"Min 1x per week","2013","1-pers.-HH","vocational + Abi","19","","",""
"Min 1x per week","2013","1-pers.-HH","higher vocational","22","","",""
"Min 1x per week","2013","1-pers.-HH","higher education","100","0.121454911343113","0.0989316135502272","0.143978209135999"
"Min 1x per week","2013","(Married) couple without C. ","in school","1","","",""
"Min 1x per week","2013","(Married) couple without C. ","inadequately","6","","",""
"Min 1x per week","2013","(Married) couple without C. ","general elemantary","23","","",""
