"year","pgcasmin","sex","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2005","(0) in school","Female","2.83","2","341","2.65","3.01","1","1","4","5"
"2005","(0) in school","Male","3.46","3.33","313","3.27","3.65","1","2","5","6"
"2005","(1a) inadequately completed","Female","2.3","2","140","2.05","2.55","1","1","3","4"
"2005","(1a) inadequately completed","Male","3.45","3","106","3.11","3.79","1","2","5","6"
"2005","(1b) general elementary school","Female","2.46","2","1284","2.37","2.55","1","1","4","5"
"2005","(1b) general elementary school","Male","3.19","3","574","3.05","3.33","1","2","5","6"
"2005","(1c) basic vocational qualification","Female","2.57","2","2623","2.51","2.63","1","1","4","5"
"2005","(1c) basic vocational qualification","Male","3.2","3","3084","3.14","3.26","1","2","5","6"
"2005","(2a) intermediate vocational","Female","2.74","2","2731","2.68","2.8","1","1","4","5"
"2005","(2a) intermediate vocational","Male","3.21","3","2058","3.14","3.28","1","2","4","5"
"2005","(2b) intermediate general qualification","Female","2.95","3","352","2.77","3.13","1","1","4","5"
"2005","(2b) intermediate general qualification","Male","3.17","3","225","2.97","3.37","1","2","4","5"
"2005","(2c_gen) general maturity certificate","Female","2.99","3","433","2.84","3.14","1","2","4","5"
"2005","(2c_gen) general maturity certificate","Male","3.24","3","364","3.07","3.41","1","2","5","6"
"2005","(2c_voc) vocational maturity certificate","Female","2.67","2","844","2.56","2.78","1","1","4","5"
"2005","(2c_voc) vocational maturity certificate","Male","3.2","3","671","3.08","3.32","1","2","4","5"
"2005","(3a) lower tertiary education","Female","2.5","2","767","2.39","2.61","1","1","3","5"
"2005","(3a) lower tertiary education","Male","3.04","3","880","2.94","3.14","1","2","4","5"
"2005","(3b) higher tertiary education","Female","2.68","2","1090","2.59","2.77","1","1","4","5"
"2005","(3b) higher tertiary education","Male","3.11","3","1428","3.03","3.19","1","2","4","5"
"2006","(0) in school","Female","","","","","","","","",""
"2006","(0) in school","Male","","","","","","","","",""
"2006","(1a) inadequately completed","Female","","","","","","","","",""
"2006","(1a) inadequately completed","Male","","","","","","","","",""
"2006","(1b) general elementary school","Female","","","","","","","","",""
"2006","(1b) general elementary school","Male","","","","","","","","",""
"2006","(1c) basic vocational qualification","Female","","","","","","","","",""
"2006","(1c) basic vocational qualification","Male","","","","","","","","",""
"2006","(2a) intermediate vocational","Female","","","","","","","","",""
"2006","(2a) intermediate vocational","Male","","","","","","","","",""
"2006","(2b) intermediate general qualification","Female","","","","","","","","",""
"2006","(2b) intermediate general qualification","Male","","","","","","","","",""
"2006","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2006","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2006","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2006","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2006","(3a) lower tertiary education","Female","","","","","","","","",""
"2006","(3a) lower tertiary education","Male","","","","","","","","",""
"2006","(3b) higher tertiary education","Female","","","","","","","","",""
"2006","(3b) higher tertiary education","Male","","","","","","","","",""
"2007","(0) in school","Female","","","","","","","","",""
"2007","(0) in school","Male","","","","","","","","",""
"2007","(1a) inadequately completed","Female","","","","","","","","",""
"2007","(1a) inadequately completed","Male","","","","","","","","",""
"2007","(1b) general elementary school","Female","","","","","","","","",""
"2007","(1b) general elementary school","Male","","","","","","","","",""
"2007","(1c) basic vocational qualification","Female","","","","","","","","",""
"2007","(1c) basic vocational qualification","Male","","","","","","","","",""
"2007","(2a) intermediate vocational","Female","","","","","","","","",""
"2007","(2a) intermediate vocational","Male","","","","","","","","",""
"2007","(2b) intermediate general qualification","Female","","","","","","","","",""
"2007","(2b) intermediate general qualification","Male","","","","","","","","",""
"2007","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2007","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2007","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2007","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2007","(3a) lower tertiary education","Female","","","","","","","","",""
"2007","(3a) lower tertiary education","Male","","","","","","","","",""
"2007","(3b) higher tertiary education","Female","","","","","","","","",""
"2007","(3b) higher tertiary education","Male","","","","","","","","",""
"2008","(0) in school","Female","","","","","","","","",""
"2008","(0) in school","Male","","","","","","","","",""
"2008","(1a) inadequately completed","Female","","","","","","","","",""
"2008","(1a) inadequately completed","Male","","","","","","","","",""
"2008","(1b) general elementary school","Female","","","","","","","","",""
"2008","(1b) general elementary school","Male","","","","","","","","",""
"2008","(1c) basic vocational qualification","Female","","","","","","","","",""
"2008","(1c) basic vocational qualification","Male","","","","","","","","",""
"2008","(2a) intermediate vocational","Female","","","","","","","","",""
"2008","(2a) intermediate vocational","Male","","","","","","","","",""
"2008","(2b) intermediate general qualification","Female","","","","","","","","",""
"2008","(2b) intermediate general qualification","Male","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2008","(3a) lower tertiary education","Female","","","","","","","","",""
"2008","(3a) lower tertiary education","Male","","","","","","","","",""
"2008","(3b) higher tertiary education","Female","","","","","","","","",""
"2008","(3b) higher tertiary education","Male","","","","","","","","",""
"2009","(0) in school","Female","3.08","3","144","2.81","3.35","1","2","4","5"
"2009","(0) in school","Male","3.29","3","168","3.06","3.52","1","2","4","6"
"2009","(1a) inadequately completed","Female","2.74","2","92","2.44","3.04","1","1","4","5"
"2009","(1a) inadequately completed","Male","3.43","3.73","78","3.05","3.81","1","2","5","5"
"2009","(1b) general elementary school","Female","2.54","2","995","2.44","2.64","1","1","4","5"
"2009","(1b) general elementary school","Male","3.36","3","402","3.2","3.52","1","2","5","6"
"2009","(1c) basic vocational qualification","Female","2.72","2","2201","2.65","2.79","1","1","4","5"
"2009","(1c) basic vocational qualification","Male","3.36","3","2601","3.3","3.42","1","2","5","6"
"2009","(2a) intermediate vocational","Female","2.95","3","2518","2.89","3.01","1","2","4","5"
"2009","(2a) intermediate vocational","Male","3.41","3","1847","3.34","3.48","1","2","5","6"
"2009","(2b) intermediate general qualification","Female","2.96","3","261","2.76","3.16","1","1","4","5"
"2009","(2b) intermediate general qualification","Male","3.47","3","171","3.24","3.7","2","2","5","5"
"2009","(2c_gen) general maturity certificate","Female","2.99","3","367","2.82","3.16","1","2","4","5"
"2009","(2c_gen) general maturity certificate","Male","3.18","3","326","3.01","3.35","1","2","4","5"
"2009","(2c_voc) vocational maturity certificate","Female","2.91","2","751","2.8","3.02","1","2","4","5"
"2009","(2c_voc) vocational maturity certificate","Male","3.42","3","570","3.29","3.55","2","2","5","6"
"2009","(3a) lower tertiary education","Female","2.98","3","727","2.87","3.09","1","2","4","5"
"2009","(3a) lower tertiary education","Male","3.32","3","853","3.21","3.43","1","2","5","5"
"2009","(3b) higher tertiary education","Female","2.9","2","1121","2.81","2.99","1","2","4","5"
"2009","(3b) higher tertiary education","Male","3.15","3","1326","3.07","3.23","1","2","4","5"
"2010","(0) in school","Female","","","","","","","","",""
"2010","(0) in school","Male","","","","","","","","",""
"2010","(1a) inadequately completed","Female","","","","","","","","",""
"2010","(1a) inadequately completed","Male","","","","","","","","",""
"2010","(1b) general elementary school","Female","","","","","","","","",""
"2010","(1b) general elementary school","Male","","","","","","","","",""
"2010","(1c) basic vocational qualification","Female","","","","","","","","",""
"2010","(1c) basic vocational qualification","Male","","","","","","","","",""
"2010","(2a) intermediate vocational","Female","","","","","","","","",""
"2010","(2a) intermediate vocational","Male","","","","","","","","",""
"2010","(2b) intermediate general qualification","Female","","","","","","","","",""
"2010","(2b) intermediate general qualification","Male","","","","","","","","",""
"2010","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2010","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2010","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2010","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2010","(3a) lower tertiary education","Female","","","","","","","","",""
"2010","(3a) lower tertiary education","Male","","","","","","","","",""
"2010","(3b) higher tertiary education","Female","","","","","","","","",""
"2010","(3b) higher tertiary education","Male","","","","","","","","",""
"2011","(0) in school","Female","","","","","","","","",""
"2011","(0) in school","Male","","","","","","","","",""
"2011","(1a) inadequately completed","Female","","","","","","","","",""
"2011","(1a) inadequately completed","Male","","","","","","","","",""
"2011","(1b) general elementary school","Female","","","","","","","","",""
"2011","(1b) general elementary school","Male","","","","","","","","",""
"2011","(1c) basic vocational qualification","Female","","","","","","","","",""
"2011","(1c) basic vocational qualification","Male","","","","","","","","",""
"2011","(2a) intermediate vocational","Female","","","","","","","","",""
"2011","(2a) intermediate vocational","Male","","","","","","","","",""
"2011","(2b) intermediate general qualification","Female","","","","","","","","",""
"2011","(2b) intermediate general qualification","Male","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2011","(3a) lower tertiary education","Female","","","","","","","","",""
"2011","(3a) lower tertiary education","Male","","","","","","","","",""
"2011","(3b) higher tertiary education","Female","","","","","","","","",""
"2011","(3b) higher tertiary education","Male","","","","","","","","",""
"2012","(0) in school","Female","3.12","3","100","2.79","3.45","1","2","5","6"
