"year","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2006","Ostdeutschland, neue Bundeslaender","7.4","8","5199","5","6","9","10","7.35","7.45","8","8"
"2006","Westdeutschland, alte Bundeslaender","7.58","8","16501","5","7","9","10","7.55","7.61","8","8"
"2007","Ostdeutschland, neue Bundeslaender","7.37","8","4946","4","6","9","10","7.31","7.43","8","8"
"2007","Westdeutschland, alte Bundeslaender","7.57","8","15319","5","7","9","10","7.54","7.6","8","8"
"2008","Ostdeutschland, neue Bundeslaender","7.54","8","4753","5","7","9","10","7.48","7.6","8","8"
"2008","Westdeutschland, alte Bundeslaender","7.66","8","14521","5","7","9","10","7.63","7.69","8","8"
"2009","Ostdeutschland, neue Bundeslaender","7.53","8","4516","5","7","9","10","7.47","7.59","8","8"
"2009","Westdeutschland, alte Bundeslaender","7.66","8","13478","5","7","9","10","7.63","7.69","8","8"
"2010","Ostdeutschland, neue Bundeslaender","7.49","8","5446","5","6","9","10","7.44","7.54","8","8"
"2010","Westdeutschland, alte Bundeslaender","7.74","8","18463","5","7","9","10","7.71","7.77","8","8"
"2011","Ostdeutschland, neue Bundeslaender","7.58","8","5762","5","7","9","10","7.53","7.63","8","8"
"2011","Westdeutschland, alte Bundeslaender","7.81","8","19888","5","7","9","10","7.78","7.84","8","8"
"2012","Ostdeutschland, neue Bundeslaender","7.66","8","5908","5","7","9","10","7.61","7.71","8","8"
"2012","Westdeutschland, alte Bundeslaender","7.89","8","20280","5","7","9","10","7.86","7.92","8","8"
"2013","Ostdeutschland, neue Bundeslaender","7.62","8","5677","5","7","9","10","7.57","7.67","8","8"
"2013","Westdeutschland, alte Bundeslaender","7.87","8","19656","5","7","9","10","7.84","7.9","8","8"
"2014","Ostdeutschland, neue Bundeslaender","7.67","8","5558","5","7","9","10","7.62","7.72","8","8"
"2014","Westdeutschland, alte Bundeslaender","7.88","8","21336","5","7","9","10","7.86","7.9","8","8"
"2015","Ostdeutschland, neue Bundeslaender","7.57","8","5226","5","7","9","10","7.52","7.62","8","8"
"2015","Westdeutschland, alte Bundeslaender","7.85","8","19652","5","7","9","10","7.82","7.88","8","8"
"2016","Ostdeutschland, neue Bundeslaender","7.66","8","5003","5","7","9","10","7.61","7.71","8","8"
"2016","Westdeutschland, alte Bundeslaender","7.88","8","19013","5","7","9","10","7.85","7.91","8","8"
"2017","Ostdeutschland, neue Bundeslaender","7.6","8","5581","5","7","9","10","7.55","7.65","8","8"
"2017","Westdeutschland, alte Bundeslaender","7.89","8","20704","5","7","9","10","7.86","7.92","8","8"
"2018","Ostdeutschland, neue Bundeslaender","7.63","8","5455","5","7","9","10","7.58","7.68","8","8"
"2018","Westdeutschland, alte Bundeslaender","7.88","8","19973","5","7","9","10","7.85","7.91","8","8"
"2019","Ostdeutschland, neue Bundeslaender","7.7","8","5514","5","7","9","10","7.65","7.75","8","8"
"2019","Westdeutschland, alte Bundeslaender","7.92","8","19925","5","7","9","10","7.89","7.95","8","8"
