"plh0188","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","in school","6","","",""
"True entirely","1990","inadequately","1","","",""
"True entirely","1990","general elemantary","86","0.161557260665094","0.129801451406572","0.193313069923616"
"True entirely","1990","middle vocational","497","0.203733167439211","0.188047945151693","0.219418389726729"
"True entirely","1990","vocational + Abi","17","","",""
"True entirely","1990","higher vocational","54","0.194873789968032","0.146633833504502","0.243113746431561"
"True entirely","1990","higher education","126","0.122699493973919","0.102303237021602","0.143095750926237"
"Tends to agree","1990","in school","16","","",""
"Tends to agree","1990","inadequately","9","","",""
"Tends to agree","1990","general elemantary","234","0.459990897388888","0.416987932524506","0.502993862253269"
"Tends to agree","1990","middle vocational","1123","0.435730712336739","0.416420689444511","0.455040735228968"
"Tends to agree","1990","vocational + Abi","34","0.474512678780312","0.365089801835321","0.583935555725303"
"Tends to agree","1990","higher vocational","131","0.520366515613578","0.459523934779448","0.581209096447708"
"Tends to agree","1990","higher education","421","0.425042499899591","0.394310632601681","0.455774367197501"
"Rather not true","1990","in school","6","","",""
"Rather not true","1990","inadequately","1","","",""
"Rather not true","1990","general elemantary","156","0.293864246966864","0.254559888121417","0.333168605812312"
"Rather not true","1990","middle vocational","746","0.293021902998675","0.27529701425332","0.310746791744031"
"Rather not true","1990","vocational + Abi","26","","",""
"Rather not true","1990","higher vocational","58","0.217106712134741","0.16689718641636","0.267316237853121"
"Rather not true","1990","higher education","353","0.353586740848949","0.323866110762214","0.383307370935685"
"Totally disagree","1990","in school","3","","",""
"Totally disagree","1990","inadequately","","","",""
"Totally disagree","1990","general elemantary","40","0.084587594979154","0.0605779921763953","0.108597197781913"
"Totally disagree","1990","middle vocational","167","0.067514217225374","0.0577429874963976","0.0772854469543505"
"Totally disagree","1990","vocational + Abi","3","","",""
"Totally disagree","1990","higher vocational","16","","",""
"Totally disagree","1990","higher education","94","0.0986712652775409","0.0801320283002809","0.117210502254801"
"True entirely","1991","in school","1","","",""
"True entirely","1991","inadequately","6","","",""
"True entirely","1991","general elemantary","86","0.185334593460749","0.149864240448445","0.220804946473053"
"True entirely","1991","middle vocational","364","0.158517600700528","0.143844534534759","0.173190666866297"
"True entirely","1991","vocational + Abi","14","","",""
"True entirely","1991","higher vocational","48","0.176035284388729","0.127649945985291","0.224420622792168"
"True entirely","1991","higher education","113","0.108114859765781","0.0884717776010201","0.127757941930541"
"Tends to agree","1991","in school","5","","",""
"Tends to agree","1991","inadequately","20","","",""
"Tends to agree","1991","general elemantary","195","0.426552918695103","0.381405724952752","0.471700112437454"
"Tends to agree","1991","middle vocational","983","0.400504294562344","0.380818350835485","0.420190238289203"
"Tends to agree","1991","vocational + Abi","34","0.490462360999475","0.376562496200653","0.604362225798297"
"Tends to agree","1991","higher vocational","106","0.45565006110848","0.392377645071735","0.518922477145225"
"Tends to agree","1991","higher education","382","0.390875979073244","0.360009660894434","0.421742297252055"
"Rather not true","1991","in school","6","","",""
"Rather not true","1991","inadequately","11","","",""
"Rather not true","1991","general elemantary","147","0.319469417467959","0.276906038618356","0.362032796317561"
"Rather not true","1991","middle vocational","774","0.326402876974801","0.307564793659804","0.345240960289797"
"Rather not true","1991","vocational + Abi","21","","",""
"Rather not true","1991","higher vocational","64","0.266481578025219","0.210312315617862","0.322650840432577"
"Rather not true","1991","higher education","367","0.394325731133045","0.363411418471841","0.42524004379425"
