"plh0112","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very important","1990","in school","26","","",""
"Very important","1990","inadequately","10","","",""
"Very important","1990","general elemantary","204","0.118840230769182","0.10313069460683","0.134549766931534"
"Very important","1990","middle vocational","418","0.107847281732182","0.0980971795750998","0.117597383889265"
"Very important","1990","vocational + Abi","37","0.193106212827454","0.139070924947359","0.24714150070755"
"Very important","1990","higher vocational","58","0.121365264617224","0.0926848908119915","0.150045638422456"
"Very important","1990","higher education","124","0.185691100722496","0.155956949758027","0.215425251686965"
"Important","1990","in school","55","0.510394676600789","0.416977253745059","0.603812099456519"
"Important","1990","inadequately","27","","",""
"Important","1990","general elemantary","529","0.312191446655231","0.289695795171303","0.33468709813916"
"Important","1990","middle vocational","1544","0.396213435491618","0.380839279457938","0.411587591525297"
"Important","1990","vocational + Abi","82","0.38074102987228","0.314271569388322","0.447210490356239"
"Important","1990","higher vocational","198","0.395388106315593","0.352445978198452","0.438330234432734"
"Important","1990","higher education","280","0.430896164569062","0.393030334924176","0.468761994213948"
"Less important","1990","in school","29","","",""
"Less important","1990","inadequately","27","","",""
"Less important","1990","general elemantary","596","0.365821424666977","0.342438725609125","0.38920412372483"
"Less important","1990","middle vocational","1577","0.396829717406211","0.381451463579739","0.412207971232683"
"Less important","1990","vocational + Abi","74","0.371394889740583","0.305252775054688","0.437537004426477"
"Less important","1990","higher vocational","200","0.387428931171325","0.344642340269536","0.430215522073114"
"Less important","1990","higher education","226","0.343912469254419","0.307590426997162","0.380234511511675"
"Quite unimportant","1990","in school","","","",""
"Quite unimportant","1990","inadequately","11","","",""
"Quite unimportant","1990","general elemantary","301","0.203146897908609","0.18361481675219","0.222678979065029"
"Quite unimportant","1990","middle vocational","349","0.0991095653699891","0.0897171187273398","0.108502012012638"
"Quite unimportant","1990","vocational + Abi","12","","",""
"Quite unimportant","1990","higher vocational","42","0.0958176978958591","0.0699662848407569","0.121669110950961"
"Quite unimportant","1990","higher education","27","","",""
"Very important","1991","in school","","","",""
"Very important","1991","inadequately","","","",""
"Very important","1991","general elemantary","","","",""
"Very important","1991","middle vocational","","","",""
"Very important","1991","vocational + Abi","","","",""
