"year","migback","pgisced97","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"1990","direct migration background","general elemantary","","","","","","","","",""
"1990","direct migration background","higher education","","","","","","","","",""
"1990","direct migration background","higher vocational","","","","","","","","",""
"1990","direct migration background","in school","","","","","","","","",""
"1990","direct migration background","inadequately","","","","","","","","",""
"1990","direct migration background","middle vocational","","","","","","","","",""
"1990","direct migration background","vocational + Abi","","","","","","","","",""
"1990","indirect migration background","general elemantary","","","","","","","","",""
"1990","indirect migration background","higher education","","","","","","","","",""
"1990","indirect migration background","higher vocational","","","","","","","","",""
"1990","indirect migration background","in school","","","","","","","","",""
"1990","indirect migration background","inadequately","","","","","","","","",""
"1990","indirect migration background","middle vocational","","","","","","","","",""
"1990","indirect migration background","vocational + Abi","","","","","","","","",""
"1990","no migration background","general elemantary","6.25","7","54","5.26","7.24","0","3","10","10"
"1990","no migration background","higher education","7.57","8","426","7.35","7.79","4","6","10","10"
"1990","no migration background","higher vocational","8.03","9","79","7.46","8.6","4","7","10","10"
"1990","no migration background","in school","","","","","","","","",""
"1990","no migration background","inadequately","","","","","","","","",""
"1990","no migration background","middle vocational","7.56","8","867","7.38","7.74","4","6","10","10"
"1990","no migration background","vocational + Abi","7.57","8","34","6.62","8.52","2","7","10","10"
"1991","direct migration background","general elemantary","","","","","","","","",""
"1991","direct migration background","higher education","","","","","","","","",""
"1991","direct migration background","higher vocational","","","","","","","","",""
"1991","direct migration background","in school","","","","","","","","",""
"1991","direct migration background","inadequately","","","","","","","","",""
"1991","direct migration background","middle vocational","","","","","","","","",""
"1991","direct migration background","vocational + Abi","","","","","","","","",""
"1991","indirect migration background","general elemantary","","","","","","","","",""
"1991","indirect migration background","higher education","","","","","","","","",""
"1991","indirect migration background","higher vocational","","","","","","","","",""
"1991","indirect migration background","in school","","","","","","","","",""
"1991","indirect migration background","inadequately","","","","","","","","",""
"1991","indirect migration background","middle vocational","","","","","","","","",""
"1991","indirect migration background","vocational + Abi","","","","","","","","",""
"1991","no migration background","general elemantary","","","","","","","","",""
"1991","no migration background","higher education","","","","","","","","",""
"1991","no migration background","higher vocational","","","","","","","","",""
"1991","no migration background","in school","","","","","","","","",""
"1991","no migration background","inadequately","","","","","","","","",""
"1991","no migration background","middle vocational","","","","","","","","",""
"1991","no migration background","vocational + Abi","","","","","","","","",""
"1992","direct migration background","general elemantary","","","","","","","","",""
"1992","direct migration background","higher education","","","","","","","","",""
"1992","direct migration background","higher vocational","","","","","","","","",""
"1992","direct migration background","in school","","","","","","","","",""
"1992","direct migration background","inadequately","","","","","","","","",""
"1992","direct migration background","middle vocational","","","","","","","","",""
"1992","direct migration background","vocational + Abi","","","","","","","","",""
"1992","indirect migration background","general elemantary","","","","","","","","",""
"1992","indirect migration background","higher education","","","","","","","","",""
"1992","indirect migration background","higher vocational","","","","","","","","",""
"1992","indirect migration background","in school","","","","","","","","",""
"1992","indirect migration background","inadequately","","","","","","","","",""
"1992","indirect migration background","middle vocational","","","","","","","","",""
"1992","indirect migration background","vocational + Abi","","","","","","","","",""
"1992","no migration background","general elemantary","","","","","","","","",""
"1992","no migration background","higher education","","","","","","","","",""
"1992","no migration background","higher vocational","","","","","","","","",""
"1992","no migration background","in school","","","","","","","","",""
"1992","no migration background","inadequately","","","","","","","","",""
"1992","no migration background","middle vocational","","","","","","","","",""
"1992","no migration background","vocational + Abi","","","","","","","","",""
"1993","direct migration background","general elemantary","","","","","","","","",""
"1993","direct migration background","higher education","","","","","","","","",""
"1993","direct migration background","higher vocational","","","","","","","","",""
"1993","direct migration background","in school","","","","","","","","",""
"1993","direct migration background","inadequately","","","","","","","","",""
"1993","direct migration background","middle vocational","","","","","","","","",""
"1993","direct migration background","vocational + Abi","","","","","","","","",""
"1993","indirect migration background","general elemantary","","","","","","","","",""
"1993","indirect migration background","higher education","","","","","","","","",""
"1993","indirect migration background","higher vocational","","","","","","","","",""
"1993","indirect migration background","in school","","","","","","","","",""
"1993","indirect migration background","inadequately","","","","","","","","",""
"1993","indirect migration background","middle vocational","","","","","","","","",""
"1993","indirect migration background","vocational + Abi","","","","","","","","",""
"1993","no migration background","general elemantary","","","","","","","","",""
"1993","no migration background","higher education","","","","","","","","",""
"1993","no migration background","higher vocational","","","","","","","","",""
"1993","no migration background","in school","","","","","","","","",""
"1993","no migration background","inadequately","","","","","","","","",""
"1993","no migration background","middle vocational","","","","","","","","",""
"1993","no migration background","vocational + Abi","","","","","","","","",""
"1994","direct migration background","general elemantary","","","","","","","","",""
"1994","direct migration background","higher education","","","","","","","","",""
"1994","direct migration background","higher vocational","","","","","","","","",""
"1994","direct migration background","in school","","","","","","","","",""
"1994","direct migration background","inadequately","","","","","","","","",""
"1994","direct migration background","middle vocational","","","","","","","","",""
"1994","direct migration background","vocational + Abi","","","","","","","","",""
"1994","indirect migration background","general elemantary","","","","","","","","",""
"1994","indirect migration background","higher education","","","","","","","","",""
"1994","indirect migration background","higher vocational","","","","","","","","",""
"1994","indirect migration background","in school","","","","","","","","",""
"1994","indirect migration background","inadequately","","","","","","","","",""
"1994","indirect migration background","middle vocational","","","","","","","","",""
"1994","indirect migration background","vocational + Abi","","","","","","","","",""
"1994","no migration background","general elemantary","","","","","","","","",""
"1994","no migration background","higher education","","","","","","","","",""
