"year","migback","sex","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2005","direct migration background","Female","4.06","4","1249","3.96","4.16","2","3","5","6"
"2005","direct migration background","Male","3.5","3","1110","3.4","3.6","1","2","5","6"
"2005","indirect migration background","Female","3.86","4","424","3.7","4.02","2","3","5","6"
"2005","indirect migration background","Male","3.46","3","404","3.3","3.62","1","2","5","5"
"2005","no migration background","Female","3.97","4","9123","3.93","4.01","2","3","5","6"
"2005","no migration background","Male","3.46","3","8362","3.42","3.5","1","2","5","6"
"2006","direct migration background","Female","","","","","","","","",""
"2006","direct migration background","Male","","","","","","","","",""
"2006","indirect migration background","Female","","","","","","","","",""
"2006","indirect migration background","Male","","","","","","","","",""
"2006","no migration background","Female","","","","","","","","",""
"2006","no migration background","Male","","","","","","","","",""
"2007","direct migration background","Female","","","","","","","","",""
"2007","direct migration background","Male","","","","","","","","",""
"2007","indirect migration background","Female","","","","","","","","",""
"2007","indirect migration background","Male","","","","","","","","",""
"2007","no migration background","Female","","","","","","","","",""
"2007","no migration background","Male","","","","","","","","",""
"2008","direct migration background","Female","","","","","","","","",""
"2008","direct migration background","Male","","","","","","","","",""
"2008","indirect migration background","Female","","","","","","","","",""
"2008","indirect migration background","Male","","","","","","","","",""
"2008","no migration background","Female","","","","","","","","",""
"2008","no migration background","Male","","","","","","","","",""
"2009","direct migration background","Female","3.89","4","892","3.78","4","2","3","5","6"
"2009","direct migration background","Male","3.5","3","755","3.38","3.62","1","2","5","6"
"2009","indirect migration background","Female","3.79","4","369","3.62","3.96","2","3","5","6"
"2009","indirect migration background","Male","3.38","3","343","3.21","3.55","1","2","4","6"
"2009","no migration background","Female","3.9","4","8139","3.86","3.94","2","3","5","6"
"2009","no migration background","Male","3.36","3","7488","3.32","3.4","1","2","5","6"
"2010","direct migration background","Female","","","","","","","","",""
"2010","direct migration background","Male","","","","","","","","",""
"2010","indirect migration background","Female","","","","","","","","",""
"2010","indirect migration background","Male","","","","","","","","",""
"2010","no migration background","Female","","","","","","","","",""
"2010","no migration background","Male","","","","","","","","",""
"2011","direct migration background","Female","","","","","","","","",""
"2011","direct migration background","Male","","","","","","","","",""
"2011","indirect migration background","Female","","","","","","","","",""
"2011","indirect migration background","Male","","","","","","","","",""
"2011","no migration background","Female","","","","","","","","",""
"2011","no migration background","Male","","","","","","","","",""
"2012","direct migration background","Female","3.96","4","606","3.82","4.1","1","2","5","7"
"2012","direct migration background","Male","3.51","3","484","3.36","3.66","1","2","5","6"
"2012","indirect migration background","Female","3.83","4","287","3.63","4.03","2","3","5","6"
"2012","indirect migration background","Male","3.36","3","197","3.11","3.61","1","2","5","6"
"2012","no migration background","Female","3.84","4","3341","3.78","3.9","2","2","5","6"
"2012","no migration background","Male","3.27","3","2206","3.2","3.34","1","2","5","6"
"2013","direct migration background","Female","3.99","4","949","3.88","4.1","2","3","5","6"
"2013","direct migration background","Male","3.52","3","730","3.39","3.65","1","2","5","6"
"2013","indirect migration background","Female","3.94","4","368","3.77","4.11","2","3","5","6"
"2013","indirect migration background","Male","3.12","3","343","2.94","3.3","1","2","4","5"
"2013","no migration background","Female","3.9","4","8708","3.86","3.94","2","3","5","6"
"2013","no migration background","Male","3.38","3","7745","3.34","3.42","1","2","5","6"
"2014","direct migration background","Female","","","","","","","","",""
"2014","direct migration background","Male","","","","","","","","",""
"2014","indirect migration background","Female","","","","","","","","",""
"2014","indirect migration background","Male","","","","","","","","",""
"2014","no migration background","Female","","","","","","","","",""
"2014","no migration background","Male","","","","","","","","",""
"2015","direct migration background","Female","","","","","","","","",""
"2015","direct migration background","Male","","","","","","","","",""
"2015","indirect migration background","Female","","","","","","","","",""
"2015","indirect migration background","Male","","","","","","","","",""
"2015","no migration background","Female","","","","","","","","",""
"2015","no migration background","Male","","","","","","","","",""
"2016","direct migration background","Female","","","","","","","","",""
"2016","direct migration background","Male","","","","","","","","",""
"2016","indirect migration background","Female","","","","","","","","",""
"2016","indirect migration background","Male","","","","","","","","",""
"2016","no migration background","Female","","","","","","","","",""
"2016","no migration background","Male","","","","","","","","",""
"2017","direct migration background","Female","3.93","4","3525","3.87","3.99","1","2","5","6"
"2017","direct migration background","Male","3.42","3","3738","3.36","3.48","1","2","5","6"
"2017","indirect migration background","Female","3.87","4","926","3.76","3.98","2","2","5","6"
"2017","indirect migration background","Male","3.52","4","788","3.41","3.63","1","2","5","6"
"2017","no migration background","Female","3.87","4","10853","3.84","3.9","2","3","5","6"
"2017","no migration background","Male","3.39","3","9449","3.36","3.42","1","2","5","6"
"2018","direct migration background","Female","","","","","","","","",""
"2018","direct migration background","Male","","","","","","","","",""
"2018","indirect migration background","Female","","","","","","","","",""
"2018","indirect migration background","Male","","","","","","","","",""
"2018","no migration background","Female","","","","","","","","",""
"2018","no migration background","Male","","","","","","","","",""
"2019","direct migration background","Female","3.72","4","2097","3.64","3.8","1","2","5","6"
"2019","direct migration background","Male","3.24","3","1733","3.16","3.32","1","2","5","6"
"2019","indirect migration background","Female","3.75","4","901","3.64","3.86","2","2","5","6"
"2019","indirect migration background","Male","3.24","3","797","3.13","3.35","1","2","4","5"
"2019","no migration background","Female","3.63","4","10468","3.6","3.66","1","2","5","6"
"2019","no migration background","Male","3.15","3","9760","3.12","3.18","1","2","4","5"
