"plh0108","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Not Employed","in school","15","","",""
"Very important","1990","Not Employed","inadequately","5","","",""
"Very important","1990","Not Employed","general elemantary","209","0.220290141097931","0.192428758025663","0.248151524170199"
"Very important","1990","Not Employed","middle vocational","276","0.19315996677959","0.171473631417661","0.214846302141519"
"Very important","1990","Not Employed","vocational + Abi","10","","",""
"Very important","1990","Not Employed","higher vocational","38","0.257643384097166","0.184410928565733","0.330875839628599"
"Very important","1990","Not Employed","higher education","36","0.281031550489143","0.202544994143151","0.359518106835134"
"Very important","1990","Employed","in school","3","","",""
"Very important","1990","Employed","inadequately","10","","",""
"Very important","1990","Employed","general elemantary","180","0.213058340214474","0.184230123514766","0.241886556914182"
"Very important","1990","Employed","middle vocational","557","0.199065916301748","0.183726534816868","0.214405297786629"
"Very important","1990","Employed","vocational + Abi","18","","",""
"Very important","1990","Employed","higher vocational","81","0.220654478532881","0.177936056591684","0.263372900474078"
"Very important","1990","Employed","higher education","108","0.193719524964947","0.1600412355907","0.227397814339195"
"Important","1990","Not Employed","in school","22","","",""
"Important","1990","Not Employed","inadequately","11","","",""
"Important","1990","Not Employed","general elemantary","252","0.261634738995035","0.232087156095751","0.291182321894319"
"Important","1990","Not Employed","middle vocational","393","0.289184539289837","0.264278775941894","0.314090302637781"
"Important","1990","Not Employed","vocational + Abi","16","","",""
"Important","1990","Not Employed","higher vocational","38","0.229683493250637","0.159248690628726","0.300118295872549"
"Important","1990","Not Employed","higher education","37","0.26286128363251","0.186001219650376","0.339721347614643"
"Important","1990","Employed","in school","2","","",""
"Important","1990","Employed","inadequately","13","","",""
"Important","1990","Employed","general elemantary","236","0.308721467820245","0.276197225359733","0.341245710280758"
"Important","1990","Employed","middle vocational","876","0.327369350210948","0.309342562614108","0.345396137807788"
"Important","1990","Employed","vocational + Abi","49","0.303366930638826","0.229303573225542","0.37743028805211"
"Important","1990","Employed","higher vocational","122","0.329737693506688","0.281309251008787","0.378166136004588"
"Important","1990","Employed","higher education","206","0.38455767288636","0.34310097789674","0.42601436787598"
"Less important","1990","Not Employed","in school","53","0.55727548620962","0.457914880791538","0.656636091627702"
"Less important","1990","Not Employed","inadequately","9","","",""
"Less important","1990","Not Employed","general elemantary","193","0.245106888873564","0.216189497156438","0.274024280590691"
"Less important","1990","Not Employed","middle vocational","331","0.255701076191596","0.231736273225685","0.279665879157508"
"Less important","1990","Not Employed","vocational + Abi","21","","",""
"Less important","1990","Not Employed","higher vocational","23","","",""
"Less important","1990","Not Employed","higher education","24","","",""
"Less important","1990","Employed","in school","7","","",""
"Less important","1990","Employed","inadequately","12","","",""
"Less important","1990","Employed","general elemantary","256","0.322931981121045","0.290011291935741","0.35585267030635"
"Less important","1990","Employed","middle vocational","897","0.356992284118245","0.338586746229459","0.37539782200703"
"Less important","1990","Employed","vocational + Abi","67","0.494505327832852","0.413956168507449","0.575054487158255"
"Less important","1990","Employed","higher vocational","120","0.309830220983017","0.262194399019523","0.357466042946511"
"Less important","1990","Employed","higher education","166","0.318971203191587","0.27925399335672","0.358688413026455"
"Quite unimportant","1990","Not Employed","in school","6","","",""
"Quite unimportant","1990","Not Employed","inadequately","11","","",""
"Quite unimportant","1990","Not Employed","general elemantary","196","0.27296823103347","0.243019986187742","0.302916475879197"
"Quite unimportant","1990","Not Employed","middle vocational","273","0.261954417738976","0.237800457602485","0.286108377875467"
"Quite unimportant","1990","Not Employed","vocational + Abi","10","","",""
"Quite unimportant","1990","Not Employed","higher vocational","38","0.353626662636616","0.27356916237137","0.433684162901862"
"Quite unimportant","1990","Not Employed","higher education","29","","",""
"Quite unimportant","1990","Employed","in school","2","","",""
"Quite unimportant","1990","Employed","inadequately","4","","",""
"Quite unimportant","1990","Employed","general elemantary","103","0.155288210844235","0.129789351071885","0.180787070616585"
"Quite unimportant","1990","Employed","middle vocational","273","0.116572449369059","0.104244397942228","0.128900500795889"
